player,player_id,season,url_school,school,rsci
Jordan Turok,jordan-turok-1,2008,college-of-charleston,College of Charleston,NA
David Baller,david-baller-1,2008,college-of-charleston,College of Charleston,NA
Tauras Skripkauskas,tauras-skripkauskas-1,2008,college-of-charleston,College of Charleston,NA
Marcus Walker,marcus-walker-1,2008,colorado-state,Colorado State,NA
Willie Gardner,willie-gardner-1,2008,colorado-state,Colorado State,NA
Andre McFarland,andre-mcfarland-1,2008,colorado-state,Colorado State,NA
Stuart Creason,stuart-creason-1,2008,colorado-state,Colorado State,NA
Jesse Woodard,jesse-woodard-1,2008,colorado-state,Colorado State,NA
Josh Simmons,josh-simmons-1,2008,colorado-state,Colorado State,NA
Flynn Clayman,flynn-clayman-2,2008,colorado-state,Colorado State,NA
Ronnie Aguilar,ronnie-aguilar-1,2008,colorado-state,Colorado State,NA
Adam Nigon,adam-nigon-1,2008,colorado-state,Colorado State,NA
David Cohen,david-cohen-1,2008,colorado-state,Colorado State,NA
Jared Van Tassel,jared-van-tassel-1,2008,colorado-state,Colorado State,NA
Joshua McGinley,joshua-mcginley-1,2008,colorado-state,Colorado State,NA
Richard Roby,richard-roby-1,2008,colorado,Colorado,NA
Marcus Hall,marcus-hall-1,2008,colorado,Colorado,NA
Cory Higgins,cory-higgins-1,2008,colorado,Colorado,NA
Xavier Silas,xavier-silas-1,2008,colorado,Colorado,NA
Jermyl Jackson-Wilson,jermyl-jackson-wilson-1,2008,colorado,Colorado,NA
Levi Knutson,levi-knutson-1,2008,colorado,Colorado,NA
Dwight Thorne,dwight-thorne-1,2008,colorado,Colorado,NA
Marcus King-Stockton,marcus-king-stockton-1,2008,colorado,Colorado,NA
Caleb Patterson,caleb-patterson-1,2008,colorado,Colorado,NA
Javon Coney,javon-coney-1,2008,colorado,Colorado,NA
Trent Beckley,trent-beckley-1,2008,colorado,Colorado,NA
Andrew Zehnder,andrew-zehnder-1,2008,colorado,Colorado,NA
John Baumann,john-baumann-1,2008,columbia,Columbia,NA
Niko Scott,niko-scott-1,2008,columbia,Columbia,NA
Ben Nwachukwu,ben-nwachukwu-1,2008,columbia,Columbia,NA
Mack Montgomery,mack-montgomery-1,2008,columbia,Columbia,NA
K.J. Matsui,kj-matsui-1,2008,columbia,Columbia,NA
Brett Loscalzo,brett-loscalzo-1,2008,columbia,Columbia,NA
Joe Bova,joe-bova-1,2008,columbia,Columbia,NA
Kevin Bulger,kevin-bulger-1,2008,columbia,Columbia,NA
Asenso Ampim,asenso-ampim-1,2008,columbia,Columbia,NA
Patrick Foley,patrick-foley-1,2008,columbia,Columbia,NA
Justin Armstrong,justin-armstrong-1,2008,columbia,Columbia,NA
Kashif Sweet,kashif-sweet-1,2008,columbia,Columbia,NA
Jason Miller,jason-miller-1,2008,columbia,Columbia,NA
Daniel Trepanier,daniel-trepanier-1,2008,columbia,Columbia,NA
Zack Crimmins,zack-crimmins-1,2008,columbia,Columbia,NA
Jeff Adrien,jeff-adrien-1,2008,connecticut,Connecticut,53 (2005)
A.J. Price,aj-price-1,2008,connecticut,Connecticut,24 (2004)
Hasheem Thabeet,hasheem-thabeet-1,2008,connecticut,Connecticut,64 (2006)
Stanley Robinson,stanley-robinson-1,2008,connecticut,Connecticut,18 (2006)
Jerome Dyson,jerome-dyson-1,2008,connecticut,Connecticut,36 (2006)
Craig Austrie,craig-austrie-1,2008,connecticut,Connecticut,
Doug Wiggins,doug-wiggins-1,2008,connecticut,Connecticut,55 (2006)
Gavin Edwards,gavin-edwards-1,2008,connecticut,Connecticut,
Curtis Kelly,curtis-kelly-1,2008,connecticut,Connecticut,30 (2006)
Donnell Beverly,donnell-beverly-1,2008,connecticut,Connecticut,
Jonathan Mandeldove,jonathan-mandeldove-1,2008,connecticut,Connecticut,
John Lindner,john-lindner-1,2008,connecticut,Connecticut,
Kyle Bailey,kyle-bailey-1,2008,connecticut,Connecticut,
Johnnie Bird,johnnie-bird-1,2008,connecticut,Connecticut,
Alex Hornat,alex-hornat-1,2008,connecticut,Connecticut,
Jim Veronick,jim-veronick-1,2008,connecticut,Connecticut,
Tywain McKee,tywain-mckee-1,2008,coppin-state,Coppin State,NA
Antwan Harrison,antwan-harrison-1,2008,coppin-state,Coppin State,NA
Julian Conyers,julian-conyers-1,2008,coppin-state,Coppin State,NA
Robert Pressey,robert-pressey-1,2008,coppin-state,Coppin State,NA
A'Daeron Duncan,adaeron-duncan-1,2008,coppin-state,Coppin State,NA
Mike Miller,mike-miller-2,2008,coppin-state,Coppin State,NA
Vincent Goldsberry,vincent-goldsberry-1,2008,coppin-state,Coppin State,NA
Edward Hayden,edward-hayden-1,2008,coppin-state,Coppin State,NA
Brian Chestnut,brian-chestnut-1,2008,coppin-state,Coppin State,NA
Ceslovas Kucinskas,ceslovas-kucinskas-1,2008,coppin-state,Coppin State,NA
Chuka Iloegbu,chuka-iloegbu-1,2008,coppin-state,Coppin State,NA
Ethan Kennedy,ethan-kennedy-1,2008,coppin-state,Coppin State,NA
Ruben Britt,ruben-britt-1,2008,coppin-state,Coppin State,NA
Ernest Hargett,ernest-hargett-1,2008,coppin-state,Coppin State,NA
Ryan Wittman,ryan-wittman-1,2008,cornell,Cornell,NA
Louis Dale,louis-dale-1,2008,cornell,Cornell,NA
Adam Gore,adam-gore-1,2008,cornell,Cornell,NA
Alex Tyler,alex-tyler-1,2008,cornell,Cornell,NA
Jason Hartford,jason-hartford-1,2008,cornell,Cornell,NA
Jeff Foote,jeff-foote-1,2008,cornell,Cornell,NA
Collin Robinson,collin-robinson-1,2008,cornell,Cornell,NA
Geoff Reeves,geoff-reeves-1,2008,cornell,Cornell,NA
Brian Kreefer,brian-kreefer-1,2008,cornell,Cornell,NA
Jason Battle,jason-battle-1,2008,cornell,Cornell,NA
Andre Wilkins,andre-wilkins-1,2008,cornell,Cornell,NA
Conor Mullen,conor-mullen-1,2008,cornell,Cornell,NA
Jon Jaques,jon-jaques-1,2008,cornell,Cornell,NA
Aaron Richardson-Osgood,aaron-richardson-osgood-1,2008,cornell,Cornell,NA
Adam Wire,adam-wire-1,2008,cornell,Cornell,NA
Pete Reynolds,pete-reynolds-1,2008,cornell,Cornell,NA
P'Allen Stinnett,pallen-stinnett-1,2008,creighton,Creighton,NA
Dane Watts,dane-watts-1,2008,creighton,Creighton,NA
Booker Woodfox,booker-woodfox-1,2008,creighton,Creighton,NA
Cavel Witter,cavel-witter-1,2008,creighton,Creighton,NA
Kenny Lawson,kenny-lawson-1,2008,creighton,Creighton,NA
Nick Bahe,nick-bahe-2,2008,creighton,Creighton,NA
Chad Millard,chad-millard-1,2008,creighton,Creighton,NA
Casey Harriman,casey-harriman-1,2008,creighton,Creighton,NA
Josh Dotzler,josh-dotzler-1,2008,creighton,Creighton,NA
Pierce Hibma,pierce-hibma-1,2008,creighton,Creighton,NA
Kenton Walker,kenton-walker-2,2008,creighton,Creighton,NA
Kaleb Korver,kaleb-korver-1,2008,creighton,Creighton,NA
Aaron Brandt,aaron-brandt-1,2008,creighton,Creighton,NA
Dustin Sitzmann,dustin-sitzmann-1,2008,creighton,Creighton,NA
Alex Barnett,alex-barnett-1,2008,dartmouth,Dartmouth,NA
DeVon Mosley,devon-mosley-1,2008,dartmouth,Dartmouth,NA
Michael Giovacchini,michael-giovacchini-1,2008,dartmouth,Dartmouth,NA
Johnathan Ball,johnathan-ball-1,2008,dartmouth,Dartmouth,NA
Elgin Fitzgerald,elgin-fitzgerald-1,2008,dartmouth,Dartmouth,NA
Kurt Graeber,kurt-graeber-1,2008,dartmouth,Dartmouth,NA
Marlon Sanders,marlon-sanders-1,2008,dartmouth,Dartmouth,NA
Robby Pride,robby-pride-1,2008,dartmouth,Dartmouth,NA
Brandon Ware,brandon-ware-1,2008,dartmouth,Dartmouth,NA
Ronnie Dixon,ronnie-dixon-1,2008,dartmouth,Dartmouth,NA
John Marciano,john-marciano-1,2008,dartmouth,Dartmouth,NA
Adam Powers,adam-powers-1,2008,dartmouth,Dartmouth,NA
Clive Weeden,clive-weeden-1,2008,dartmouth,Dartmouth,NA
Matt Chisick,matt-chisick-1,2008,dartmouth,Dartmouth,NA
Jarrett Mathis,jarrett-mathis-1,2008,dartmouth,Dartmouth,NA
Blake Williams,blake-williams-1,2008,dartmouth,Dartmouth,NA
Stephen Curry,stephen-curry-1,2008,davidson,Davidson,NA
Jason Richards,jason-richards-1,2008,davidson,Davidson,NA
Thomas Sander,thomas-sander-1,2008,davidson,Davidson,NA
Boris Meno,boris-meno-1,2008,davidson,Davidson,NA
Andrew Lovedale,andrew-lovedale-1,2008,davidson,Davidson,NA
Bryant Barr,bryant-barr-1,2008,davidson,Davidson,NA
Will Archambault,will-archambault-1,2008,davidson,Davidson,NA
Max Paulhus Gosselin,max-paulhus-gosselin-1,2008,davidson,Davidson,NA
Steve Rossiter,steve-rossiter-1,2008,davidson,Davidson,NA
Brendan Mckillop,brendan-mckillop-1,2008,davidson,Davidson,NA
Dan Nelms,dan-nelms-1,2008,davidson,Davidson,NA
Can Civi,can-civi-1,2008,davidson,Davidson,NA
Aaron Bond,aaron-bond-1,2008,davidson,Davidson,NA
Mike Schmitt,mike-schmitt-1,2008,davidson,Davidson,NA
Brian Roberts,brian-roberts-1,2008,dayton,Dayton,
Marcus Johnson,marcus-johnson-3,2008,dayton,Dayton,
Charles Little,charles-little-1,2008,dayton,Dayton,
Andres Sandoval,andres-sandoval-1,2008,dayton,Dayton,
Jimmy Binnie,jimmy-binnie-1,2008,dayton,Dayton,
Kurt Huelsman,kurt-huelsman-1,2008,dayton,Dayton,
Chris Wright,chris-wright-1,2008,dayton,Dayton,56 (2007)
London Warren,london-warren-1,2008,dayton,Dayton,
Mickey Perry,mickey-perry-1,2008,dayton,Dayton,
Thiago Cordeiro,thiago-cordeiro-1,2008,dayton,Dayton,
Devin Searcy,devin-searcy-1,2008,dayton,Dayton,
Stephen Thomas,stephen-thomas-2,2008,dayton,Dayton,
Dan Fox,dan-fox-1,2008,dayton,Dayton,
Peter Zestermann,peter-zestermann-1,2008,dayton,Dayton,
Luke Hendrick,luke-hendrick-1,2008,dayton,Dayton,
Michael Laing,michael-laing-1,2008,dayton,Dayton,
Logan Nourse,logan-nourse-1,2008,dayton,Dayton,
Roy Bright,roy-bright-1,2008,delaware-state,Delaware State,32 (2004)
Donald Johnson,donald-johnson-1,2008,delaware-state,Delaware State,
Frisco Sandidge,frisco-sandidge-1,2008,delaware-state,Delaware State,
Joe Dickens,joe-dickens-1,2008,delaware-state,Delaware State,
Marcus Neal,marcus-neal-1,2008,delaware-state,Delaware State,
Trevor Welcher,trevor-welcher-1,2008,delaware-state,Delaware State,
Kyle White,kyle-white-1,2008,delaware-state,Delaware State,
Terrence Parkes,terrence-parkes-1,2008,delaware-state,Delaware State,
Jerel Chavis,jerel-chavis-1,2008,delaware-state,Delaware State,
Melvin Smith,melvin-smith-1,2008,delaware-state,Delaware State,
Tremaine Johnson,tremaine-johnson-1,2008,delaware-state,Delaware State,
Mark D'Agostino,mark-dagostino-1,2008,delaware-state,Delaware State,
Darrell Mosley,darrell-mosley-1,2008,delaware-state,Delaware State,
Kris Douse,kris-douse-1,2008,delaware-state,Delaware State,
Chris Douse,chris-douse-1,2008,delaware-state,Delaware State,
Greg Jackson,greg-jackson-2,2008,delaware-state,Delaware State,
Mike Foster,mike-foster-1,2008,delaware-state,Delaware State,
Andre' Topic,andre-topic-1,2008,delaware-state,Delaware State,
Matt Washington,matt-washington-1,2008,delaware-state,Delaware State,
Herb Courtney,herb-courtney-1,2008,delaware,Delaware,NA
Alphonso Dawson,alphonso-dawson-1,2008,delaware,Delaware,NA
Marc Egerson,marc-egerson-1,2008,delaware,Delaware,NA
Brian Johnson,brian-johnson-1,2008,delaware,Delaware,NA
Edwin Santiago,edwin-santiago-1,2008,delaware,Delaware,NA
D.J. Boney,dj-boney-1,2008,delaware,Delaware,NA
Jim Ledsome,jim-ledsome-1,2008,delaware,Delaware,NA
Sam McMahon,sam-mcmahon-1,2008,delaware,Delaware,NA
Marco Cooper,marco-cooper-1,2008,delaware,Delaware,NA
Pau Geli,pau-geli-1,2008,delaware,Delaware,NA
Deon Goodman,deon-goodman-1,2008,delaware,Delaware,NA
Henry Olawoye,henry-olawoye-1,2008,delaware,Delaware,NA
Adam Tanner,adam-tanner-1,2008,denver,Denver,NA
Rob Lewis,rob-lewis-1,2008,denver,Denver,NA
Joseph Jackson,joseph-jackson-1,2008,denver,Denver,NA
Nate Rohnert,nate-rohnert-1,2008,denver,Denver,NA
Kyle Lewis,kyle-lewis-1,2008,denver,Denver,NA
David Kummer,david-kummer-1,2008,denver,Denver,NA
Xander McNally,xander-mcnally-1,2008,denver,Denver,NA
Nigel Peter-Denmon,nigel-peter-denmon-1,2008,denver,Denver,NA
Tyler Bullock,tyler-bullock-1,2008,denver,Denver,NA
Chris Timms,chris-timms-1,2008,denver,Denver,NA
Draelon Burns,draelon-burns-1,2008,depaul,DePaul,
Dar Tucker,dar-tucker-1,2008,depaul,DePaul,41 (2007)
Mac Koshwal,mac-koshwal-1,2008,depaul,DePaul,45 (2007)
Will Walker,will-walker-1,2008,depaul,DePaul,
Karron Clarke,karron-clarke-1,2008,depaul,DePaul,98 (2003)
Wesley Green,wesley-green-1,2008,depaul,DePaul,73 (2003)
Jabari Currie,jabari-currie-1,2008,depaul,DePaul,
Cliff Clinkscales,cliff-clinkscales-1,2008,depaul,DePaul,
Matija Poscic,matija-poscic-1,2008,depaul,DePaul,
Michael Bizoukas,michael-bizoukas-1,2008,depaul,DePaul,
Adam Handler,adam-handler-1,2008,depaul,DePaul,
Jon Goode,jon-goode-1,2008,detroit-mercy,Detroit Mercy,NA
Chris Hayes,chris-hayes-1,2008,detroit-mercy,Detroit Mercy,NA
Eulis Stephens,eulis-stephens-1,2008,detroit-mercy,Detroit Mercy,NA
Josh Samarco,josh-samarco-1,2008,detroit-mercy,Detroit Mercy,NA
Woody Payne,woody-payne-1,2008,detroit-mercy,Detroit Mercy,NA
Zach Everingham,zach-everingham-1,2008,detroit-mercy,Detroit Mercy,NA
Nemania Jokic,nemania-jokic-1,2008,detroit-mercy,Detroit Mercy,NA
Michael Harrington,michael-harrington-1,2008,detroit-mercy,Detroit Mercy,NA
Justin Sample,justin-sample-1,2008,detroit-mercy,Detroit Mercy,NA
Tryl Hartfield,tryl-hartfield-1,2008,detroit-mercy,Detroit Mercy,NA
Russell Allen,russell-allen-1,2008,detroit-mercy,Detroit Mercy,NA
David Boarden,david-boarden-1,2008,detroit-mercy,Detroit Mercy,NA
Jason Praet,jason-praet-1,2008,detroit-mercy,Detroit Mercy,NA
Josh Young,josh-young-1,2008,drake,Drake,NA
Leonard Houston,leonard-houston-1,2008,drake,Drake,NA
Jonathan Cox,jonathan-cox-1,2008,drake,Drake,NA
Klayton Korver,klayton-korver-1,2008,drake,Drake,NA
Adam Emmenecker,adam-emmenecker-1,2008,drake,Drake,NA
Brent Heemskerk,brent-heemskerk-1,2008,drake,Drake,NA
John Michael Hall,john-michael-hall-1,2008,drake,Drake,NA
Jacob Baryenbruch,jacob-baryenbruch-1,2008,drake,Drake,NA
Josh Parker,josh-parker-1,2008,drake,Drake,NA
Alex White,alex-white-1,2008,drake,Drake,NA
Bill Eaddy,bill-eaddy-1,2008,drake,Drake,NA
Kit Avery,kit-avery-1,2008,drake,Drake,NA
Tyson Dirks,tyson-dirks-1,2008,drake,Drake,NA
Frank Elegar,frank-elegar-1,2008,drexel,Drexel,NA
Tramayne Hawthorne,tramayne-hawthorne-1,2008,drexel,Drexel,NA
Scott Rodgers,scott-rodgers-1,2008,drexel,Drexel,NA
Randy Oveneke,randy-oveneke-1,2008,drexel,Drexel,NA
Gerald Colds,gerald-colds-1,2008,drexel,Drexel,NA
Rob Hampton,rob-hampton-1,2008,drexel,Drexel,NA
Evan Neisler,evan-neisler-1,2008,drexel,Drexel,NA
Jamie Harris,jamie-harris-1,2008,drexel,Drexel,NA
Kenny Tribbett,kenny-tribbett-1,2008,drexel,Drexel,NA
Yannick Formbor,yannick-formbor-1,2008,drexel,Drexel,NA
Adrian Hynes-Guery,adrian-hynes-guery-1,2008,drexel,Drexel,NA
Stuart Cameron,stuart-cameron-1,2008,drexel,Drexel,NA
Lance Feurtado,lance-feurtado-1,2008,drexel,Drexel,NA
Bobby Jordan,bobby-jordan-1,2008,drexel,Drexel,NA
Bill Lally,bill-lally-1,2008,drexel,Drexel,NA
Chris Mohl,chris-mohl-1,2008,drexel,Drexel,NA
DeMarcus Nelson,demarcus-nelson-1,2008,duke,Duke,18 (2004)
Kyle Singler,kyle-singler-1,2008,duke,Duke,6 (2007)
Gerald Henderson,gerald-henderson-2,2008,duke,Duke,10 (2006)
Jon Scheyer,jon-scheyer-1,2008,duke,Duke,28 (2006)
Greg Paulus,greg-paulus-1,2008,duke,Duke,13 (2005)
Nolan Smith,nolan-smith-1,2008,duke,Duke,18 (2007)
Taylor King,taylor-king-1,2008,duke,Duke,27 (2007)
Lance Thomas,lance-thomas-1,2008,duke,Duke,20 (2006)
Brian Zoubek,brian-zoubek-1,2008,duke,Duke,25 (2006)
David McClure,david-mcclure-1,2008,duke,Duke,71 (2004)
Martynas Pocius,martynas-pocius-1,2008,duke,Duke,53 (2005)
Jordan Davidson,jordan-davidson-1,2008,duke,Duke,
Shawn James,shawn-james-1,2008,duquesne,Duquesne,NA
Kojo Mensah,kojo-mensah-1,2008,duquesne,Duquesne,NA
Kieron Achara,kieron-achara-1,2008,duquesne,Duquesne,NA
Reggie Jackson,reggie-jackson-2,2008,duquesne,Duquesne,NA
Gary Tucker,gary-tucker-1,2008,duquesne,Duquesne,NA
Aaron Jackson,aaron-jackson-1,2008,duquesne,Duquesne,NA
Bill Clark,bill-clark-1,2008,duquesne,Duquesne,NA
Damian Saunders,damian-saunders-1,2008,duquesne,Duquesne,NA
Phillip Fayne,phillip-fayne-1,2008,duquesne,Duquesne,NA
Jason Duty,jason-duty-1,2008,duquesne,Duquesne,NA
David Theis,david-theis-1,2008,duquesne,Duquesne,NA
Jimmy Sherwood,jimmy-sherwood-1,2008,duquesne,Duquesne,NA
Lucas Newton,lucas-newton-1,2008,duquesne,Duquesne,NA
Stephen Wood,stephen-wood-1,2008,duquesne,Duquesne,NA
Sam Hinnant,sam-hinnant-1,2008,east-carolina,East Carolina,NA
John Fields,john-fields-2,2008,east-carolina,East Carolina,NA
Darrell Jenkins,darrell-jenkins-1,2008,east-carolina,East Carolina,NA
Cory Farmer,cory-farmer-1,2008,east-carolina,East Carolina,NA
Gabe Blair,gabe-blair-1,2008,east-carolina,East Carolina,NA
James Legan,james-legan-1,2008,east-carolina,East Carolina,NA
Brock Young,brock-young-1,2008,east-carolina,East Carolina,NA
Jamar Abrams,jamar-abrams-1,2008,east-carolina,East Carolina,NA
Chad Wynn,chad-wynn-1,2008,east-carolina,East Carolina,NA
Brandon Evans,brandon-evans-3,2008,east-carolina,East Carolina,NA
Taylor Gagnon,taylor-gagnon-1,2008,east-carolina,East Carolina,NA
Jontae Sherrod,jontae-sherrod-1,2008,east-carolina,East Carolina,NA
Greyson Sargent,greyson-sargent-1,2008,east-carolina,East Carolina,NA
Daquan Joyner,daquan-joyner-1,2008,east-carolina,East Carolina,NA
Courtney Pigram,courtney-pigram-1,2008,east-tennessee-state,East Tennessee State,NA
Kevin Tiggs,kevin-tiggs-1,2008,east-tennessee-state,East Tennessee State,NA
Travis Strong,travis-strong-1,2008,east-tennessee-state,East Tennessee State,NA
Andrew Reed,andrew-reed-1,2008,east-tennessee-state,East Tennessee State,NA
Kenyona Swader,kenyona-swader-1,2008,east-tennessee-state,East Tennessee State,NA
Mike Smith,mike-smith-7,2008,east-tennessee-state,East Tennessee State,NA
Davis Jocolby,davis-jocolby-1,2008,east-tennessee-state,East Tennessee State,NA
Micah Williams,micah-williams-1,2008,east-tennessee-state,East Tennessee State,NA
Greg Hamlin,greg-hamlin-1,2008,east-tennessee-state,East Tennessee State,NA
Dequan Twilley,dequan-twilley-1,2008,east-tennessee-state,East Tennessee State,NA
Blake Mishler,blake-mishler-1,2008,east-tennessee-state,East Tennessee State,NA
Tommy Hubbard,tommy-hubbard-1,2008,east-tennessee-state,East Tennessee State,NA
Bobby Catchings,bobby-catchings-1,2008,eastern-illinois,Eastern Illinois,NA
Jake Byrne,jake-byrne-1,2008,eastern-illinois,Eastern Illinois,NA
Julio Anthony,julio-anthony-1,2008,eastern-illinois,Eastern Illinois,NA
Romain Martin,romain-martin-1,2008,eastern-illinois,Eastern Illinois,NA
Jon'Tee Willhite,jontee-willhite-1,2008,eastern-illinois,Eastern Illinois,NA
Tyler Laser,tyler-laser-1,2008,eastern-illinois,Eastern Illinois,NA
Ousmane Cisse,ousmane-cisse-1,2008,eastern-illinois,Eastern Illinois,NA
Gino Myers-Kyles,gino-myers-kyles-1,2008,eastern-illinois,Eastern Illinois,NA
Mike Robinson,mike-robinson-1,2008,eastern-illinois,Eastern Illinois,NA
Billy Parrish,billy-parrish-1,2008,eastern-illinois,Eastern Illinois,NA
Bobby Jolliff,bobby-jolliff-1,2008,eastern-illinois,Eastern Illinois,NA
Justin Brock,justin-brock-1,2008,eastern-illinois,Eastern Illinois,NA
Matt Dorlack,matt-dorlack-1,2008,eastern-illinois,Eastern Illinois,NA
Mike Rose,mike-rose-2,2008,eastern-kentucky,Eastern Kentucky,NA
Darnell Dialls,darnell-dialls-1,2008,eastern-kentucky,Eastern Kentucky,NA
Adam Leonard,adam-leonard-1,2008,eastern-kentucky,Eastern Kentucky,NA
Justin Stommes,justin-stommes-1,2008,eastern-kentucky,Eastern Kentucky,NA
Josh Taylor,josh-taylor-1,2008,eastern-kentucky,Eastern Kentucky,NA
Jamaal Douglas,jamaal-douglas-1,2008,eastern-kentucky,Eastern Kentucky,NA
Josh Daniel,josh-daniel-1,2008,eastern-kentucky,Eastern Kentucky,NA
Ryan Wiersma,ryan-wiersma-1,2008,eastern-kentucky,Eastern Kentucky,NA
Harrison Brown,harrison-brown-1,2008,eastern-kentucky,Eastern Kentucky,NA
Robin Mestdagh,robin-mestdagh-1,2008,eastern-kentucky,Eastern Kentucky,NA
Carlos Medlock,carlos-medlock-1,2008,eastern-michigan,Eastern Michigan,NA
Jarred Axon,jarred-axon-1,2008,eastern-michigan,Eastern Michigan,NA
Justin Dobbins,justin-dobbins-1,2008,eastern-michigan,Eastern Michigan,NA
Jesse Bunkley,jesse-bunkley-1,2008,eastern-michigan,Eastern Michigan,NA
Travis Lewis,travis-lewis-1,2008,eastern-michigan,Eastern Michigan,NA
Zane Gay,zane-gay-1,2008,eastern-michigan,Eastern Michigan,NA
Tyler Jones,tyler-jones-1,2008,eastern-michigan,Eastern Michigan,NA
Wendale Farrow,wendale-farrow-1,2008,eastern-michigan,Eastern Michigan,NA
Nenad Banjanin,nenad-banjanin-1,2008,eastern-michigan,Eastern Michigan,NA
William Cooper,william-cooper-1,2008,eastern-michigan,Eastern Michigan,NA
James Matthews,james-matthews-1,2008,eastern-michigan,Eastern Michigan,NA
Kyle Dodd,kyle-dodd-2,2008,eastern-michigan,Eastern Michigan,NA
Solomon Farris,solomon-farris-1,2008,eastern-michigan,Eastern Michigan,NA
Merlynd Ameti,merlynd-ameti-1,2008,eastern-michigan,Eastern Michigan,NA
Kellen Williams,kellen-williams-1,2008,eastern-washington,Eastern Washington,NA
Adris DeLeon,adris-deleon-1,2008,eastern-washington,Eastern Washington,NA
Milan Stanojevic,milan-stanojevic-1,2008,eastern-washington,Eastern Washington,NA
Brandon Moore,brandon-moore-3,2008,eastern-washington,Eastern Washington,NA
Trey Gross,trey-gross-1,2008,eastern-washington,Eastern Washington,NA
Marcus Hinton,marcus-hinton-1,2008,eastern-washington,Eastern Washington,NA
Gary Gibson,gary-gibson-1,2008,eastern-washington,Eastern Washington,NA
Matthew Brunell,matthew-brunell-1,2008,eastern-washington,Eastern Washington,NA
Jack Loofburrow,jack-loofburrow-1,2008,eastern-washington,Eastern Washington,NA
Ola Atoyebi,ola-atoyebi-1,2008,elon,Elon,NA
Brett James,brett-james-1,2008,elon,Elon,NA
Montell Watson,montell-watson-1,2008,elon,Elon,NA
Chris Long,chris-long-1,2008,elon,Elon,NA
T.J. Douglas,tj-douglas-1,2008,elon,Elon,NA
Brian Waters,brian-waters-1,2008,elon,Elon,NA
Adam Constantine,adam-constantine-1,2008,elon,Elon,NA
Monty Sanders,monty-sanders-1,2008,elon,Elon,NA
Devan Carter,devan-carter-1,2008,elon,Elon,NA
Scott Grable,scott-grable-1,2008,elon,Elon,NA
Terrance Birdette,terrance-birdette-1,2008,elon,Elon,NA
John Charlesworth,john-charlesworth-1,2008,elon,Elon,NA
David Meyer,david-meyer-1,2008,elon,Elon,NA
Shy Ely,shy-ely-1,2008,evansville,Evansville,NA
Jason Holsinger,jason-holsinger-1,2008,evansville,Evansville,NA
Darin Granger,darin-granger-1,2008,evansville,Evansville,NA
Nate Garner,nate-garner-1,2008,evansville,Evansville,NA
Pieter van Tongeren,pieter-van-tongeren-1,2008,evansville,Evansville,NA
Kavon Lacey,kavon-lacey-1,2008,evansville,Evansville,NA
Victor Gomez,victor-gomez-1,2008,evansville,Evansville,NA
Jay Couisnard,jay-couisnard-2,2008,evansville,Evansville,NA
Clint Hopf,clint-hopf-1,2008,evansville,Evansville,NA
Taylor Morrow,taylor-morrow-1,2008,evansville,Evansville,NA
Trevor Gregory,trevor-gregory-1,2008,evansville,Evansville,NA
Trent Wargel,trent-wargel-1,2008,evansville,Evansville,NA
Jon Van Hoose,jon-van-hoose-1,2008,evansville,Evansville,NA
Jonathan Han,jonathan-han-1,2008,fairfield,Fairfield,NA
Anthony Johnson,anthony-johnson-4,2008,fairfield,Fairfield,NA
Herbie Allen,herbie-allen-1,2008,fairfield,Fairfield,NA
Greg Nero,greg-nero-1,2008,fairfield,Fairfield,NA
Mike Evanovich,mike-evanovich-1,2008,fairfield,Fairfield,NA
Warren Edney,warren-edney-1,2008,fairfield,Fairfield,NA
Yorel Hawkins,yorel-hawkins-1,2008,fairfield,Fairfield,NA
Marty O'Sullivan,marty-osullivan-1,2008,fairfield,Fairfield,NA
Mamadou Diakhate,mamadou-diakhate-2,2008,fairfield,Fairfield,NA
Geoff Middleton,geoff-middleton-1,2008,fairfield,Fairfield,NA
Devin Johnson,devin-johnson-1,2008,fairfield,Fairfield,NA
Sean Grzeck,sean-grzeck-1,2008,fairfield,Fairfield,NA
Lyndon Jordan,lyndon-jordan-1,2008,fairfield,Fairfield,NA
Joe Bajda,joe-bajda-1,2008,fairfield,Fairfield,NA
Jimmy O'Sullivan,jimmy-osullivan-1,2008,fairfield,Fairfield,NA
Manny Ubilla,manny-ubilla-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
Sean Baptiste,sean-baptiste-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
Bernell Murray,bernell-murray-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
Eric Hazard,eric-hazard-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
DeJuan Pursley,dejuan-pursley-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
John Galvin,john-galvin-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
Brian Lytle,brian-lytle-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
Jordan Stasyszyn,jordan-stasyszyn-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
Ronald Brown,ronald-brown-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
Lawrence Brown,lawrence-brown-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
Raynell Pascal,raynell-pascal-1,2008,fairleigh-dickinson,Fairleigh Dickinson,NA
