season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2008,SMU,4,"89.4
300","93.3
65",".3768
212","47
247","41.4
9","22.6
198","22.4
143","27.6
295","31.9
130","53.2
5","24.7
26","45.6
241","40.2
18","33.3
219","28.9
31","67.4
191","-1.5
175"
2020,Cal St. Bakersfield,2,"104.2
102","107.3
280",".4150
211","48.5
215","54.4
301","21
240","19
190","38.1
11","26.2
115","31.1
192","50.7
343","48.3
217","51.6
237","32.7
193","39.3
313","65.2
330","-2.5
268"
2019,Holy Cross,5,"99.7
222","103.2
187",".4045
211","54.9
64","47.7
101","17.5
109","21.8
68","23.4
296","35.6
332","25.8
307","32.2
141","57.5
37","51.2
190","33.3
198","28.2
33","66.7
302","-0.3
93"
2018,Binghamton,4,"98.9
240","102.3
162",".4028
211","51.8
147","51.6
202","18.1
137","18.8
168","26.2
244","25
60","30
228","24.9
46","48.3
210","48.6
143","38.7
79","38.4
270","65.9
325","-0.9
122"
2017,Northwestern St.,2,"101.7
191","105.6
224",".3935
211","49.8
193","54.7
276","16.9
79","20.2
101","28.4
207","25
51","57.8
1","36.9
220","49.1
163","50.3
219","34.3
192","42
326","72.6
63","-1.4
170"
2016,Massachusetts,3,"102.2
180","106.0
249",".3959
211","50.1
163","48.3
135","16.8
82","18.1
206","29.4
186","35.7
314","34.8
177","29.6
90","49
159","50.3
223","34.9
151","29.1
40","73
44","-2.8
262"
2015,Fairfield,2,"95.5
257","99.7
157",".3762
211","43.9
295","46.6
107","16.8
48","21.4
92","26
302","33.2
241","38.7
136","45.8
303","42.8
287","46.4
135","30.6
257","31.4
106","61.3
324","-3.1
289"
2014,Duquesne,4,"112.7
49","116.1
332",".4153
211","53.9
45","52.5
255","13.7
11","15.9
293","28.9
230","27
47","52.1
19","25.5
10","54.4
39","49
202","35.4
146","38.1
268","68.7
109","-1.4
192"
2013,Tulsa,3,"87.9
318","91.3
59",".3940
211","49.7
134","45.9
110","26.3
337","20.8
153","27
282","25.5
30","40.9
63","46.8
316","49.2
124","44.6
108","33.7
166","32.6
146","70.3
61","-1.4
177"
2012,Sacred Heart,3,"101.6
156","104.7
239",".4140
211","49.7
153","50.3
216","21.1
202","20.1
183","30.1
233","33.1
192","36.9
151","43.4
276","48.2
155","47.7
176","35.6
139","36.9
245","71.3
30","-3.2
280"
2011,Evansville,3,"102.4
143","106.7
274",".3846
211","49.5
151","56.6
325","21.9
228","22.2
95","29.2
263","27.1
38","57.7
4","40.7
223","44.7
252","56.9
333","41
22","37.3
257","66.5
198","-1.3
145"
2010,Kennesaw St.,2,"100.3
179","104.7
243",".3801
211","49.1
162","49.6
184","19.8
129","17.4
292","35.2
114","36.5
277","23.1
337","36.1
170","43.3
269","47.8
185","38.5
81","35.6
194","65.7
271","-2.7
264"
2009,Denver,6,"93.7
271","97.4
129",".3909
211","56.3
11","48.2
149","23.5
271","25
48","16.8
344","33.3
173","46.2
30","42.6
272","60.8
1","49.2
192","34.7
161","30.4
72","60.3
339","-1
127"
2008,Robert Morris,4,"100.4
174","104.8
243",".3785
211","55.5
36","52.6
244","24.8
269","25.8
40","32.1
200","35.6
239","28.4
280","43.4
280","54.1
38","56
315","38.6
91","31.6
60","72.6
44","-1.9
211"
2020,Old Dominion,1,"89.3
326","91.9
56",".4156
210","41.9
342","46.5
85","21.8
267","18.8
200","29
156","16.5
2","21.3
330","34.7
233","44.5
304","46.7
110","24.2
344","30.8
90","68.4
230","-2.1
243"
2019,Northern Illinois,3,"104.9
134","108.4
275",".4059
210","54.9
64","51.7
198","18.3
148","15.5
317","27.6
196","24.5
70","30.8
232","33.1
169","52.6
119","47.2
95","39.5
40","38.1
281","70.3
155","-1.1
144"
2018,Akron,3,"103.2
170","106.8
240",".4036
210","53.7
93","54.9
282","21.6
292","17
264","29.1
165","27.6
135","34.4
135","29.9
139","49.5
174","53.3
269","38.9
76","38.1
263","70.9
123","-2.3
218"
2017,Green Bay,4,"99.4
229","103.1
190",".3960
210","49.9
190","52
225","19
186","18.2
212","28.3
212","27.7
116","39.3
87","37.1
221","49.3
156","49.6
196","34.3
192","37.8
241","77
6","-0.4
92"
2016,Tennessee St.,5,"101.3
195","105.1
231",".3970
210","51.1
120","49.5
167","20
244","20.2
103","36.2
43","31
196","30.7
256","38.6
237","48.8
167","46.3
112","37.4
94","36.4
231","67
279","-0.9
128"
2015,North Texas,1,"88.0
326","91.7
48",".3843
210","42.7
318","48.3
161","23.3
309","23.3
38","24.6
326","32.9
232","42.1
70","41.1
245","42.4
292","50.7
256","28.8
298","30.3
82","67.7
77","-2.1
225"
2014,Hartford,3,"108.8
100","111.9
302",".4195
210","58.2
8","52.7
260","22.6
314","17.5
222","24.2
320","33.3
219","45.7
76","43.4
228","59.1
4","55.1
313","38
71","31.2
109","65.1
256","-1.8
217"
2013,Wagner,4,"89.9
302","93.1
86",".3998
210","42.5
311","43.9
52","24.3
306","21.8
115","36.5
71","28
62","44.6
31","42.4
283","42.3
291","38.4
13","28.8
287","37.9
283","63.6
282","-0.7
121"
2012,Texas Tech,4,"96.7
241","99.7
156",".4147
210","55.5
26","42.9
32","24.2
315","21.2
131","27.7
284","31.9
150","49.1
20","53.9
331","54.6
29","36.3
4","38.8
66","35.6
204","67.2
153","-1.1
148"
2011,Weber St.,2,"100.4
184","104.5
225",".3868
210","48.3
188","48.3
146","21.6
222","15.1
338","28.5
284","30.5
108","40.8
112","37.5
177","44.5
260","48.5
188","36.8
108","31.9
105","66.7
187","-2.4
218"
2010,Northern Arizona,3,"93.5
264","97.5
123",".3803
210","50.9
109","50.7
226","24.8
312","17.9
283","22.4
340","24.6
9","37.2
147","42.1
250","49.1
129","49.6
223","36.7
111","35.2
188","67.2
228","-2.4
246"
2009,McNeese St.,2,"89.9
302","93.4
69",".3920
210","44.1
292","43.6
35","21.5
196","21.7
141","34.1
159","33.7
180","28.7
282","36.2
191","43.9
264","43.4
64","29.7
278","29.2
45","66.1
218","-2.8
264"
2008,High Point,2,"99.3
195","103.6
216",".3796
210","50
163","48
114","25.8
300","23.5
93","39.7
32","32.3
150","33.5
212","45.2
301","45.8
237","45.4
98","37.1
128","36.2
193","64.8
276","-1.3
162"
2020,William & Mary,3,"98.8
213","101.7
198",".4170
209","50.7
139","48.8
140","19.2
159","15.4
331","24.8
256","23.3
46","31.5
180","25.3
64","50.6
139","48
132","33.9
146","33.3
183","68.7
218","-1.3
183"
2019,Florida Gulf Coast,2,"101.7
186","105.1
217",".4068
209","51.5
153","52.2
214","24.5
336","16.6
274","34.8
39","30.7
243","28.7
263","23.8
31","47.3
248","51.7
201","38.7
53","35.2
198","69.7
177","-1.3
165"
2018,Florida Gulf Coast,1,"108.8
87","112.5
308",".4037
209","53.6
99","54.5
277","21.9
306","18.1
204","30.4
137","34.6
306","31.9
186","44.9
326","49.4
179","52.6
249","41.2
32","38.7
279","71.6
87","-3.8
317"
2017,Manhattan,3,"94.7
293","98.3
106",".3970
209","50.5
177","46.1
76","24.1
340","22.3
41","26.7
253","28
126","40.5
72","58.4
348","48.7
175","44.9
82","35.5
158","32.5
109","73
58","-2.6
254"
2016,Northern Kentucky,2,"103.3
156","107.1
259",".3980
209","54.5
43","52.5
252","20
244","17.7
228","26.7
259","27.2
90","25.4
323","35.1
162","56.9
13","49.8
206","33.6
192","39.3
289","68.5
220","-1.8
193"
2015,Northern Illinois,2,"97.4
226","101.5
185",".3859
209","47.9
207","53.1
285","23.1
306","22.1
70","37.8
30","29.6
121","49.8
20","37.5
192","46.4
201","48.6
196","34
165","39.4
301","62.8
285","-2.4
242"
2014,Gardner Webb,1,"93.0
302","95.7
63",".4199
209","50.3
142","49.5
176","19.9
221","23.4
26","19.5
345","35.4
280","39.3
169","50.3
303","54.5
36","49.3
208","27.4
300","33.3
144","67.2
173","-1.5
198"
2013,Portland,3,"91.4
282","94.5
104",".4061
209","42.7
307","45.1
84","22
234","16.7
306","33
144","28.7
76","36.2
143","37.4
223","41.9
296","46.7
157","29.8
269","28
40","65.8
205","-2.7
265"
2012,Bradley,2,"96.8
240","99.7
157",".4155
209","45.7
255","50.3
216","22.9
285","19.7
202","29.3
255","35.4
256","36.2
161","29.4
71","45.6
226","51.6
275","30.6
258","31.9
103","72.5
19","-2.6
254"
2011,Delaware St.,2,"100.7
177","104.8
230",".3886
209","46.5
246","52.9
275","18.6
83","20.8
155","27.8
294","37.7
286","22.7
335","39.9
209","45.7
232","55.8
328","32
228","30.8
78","60
336","-2.2
208"
2010,Manhattan,2,"90.2
297","94.1
68",".3806
209","38
343","44.9
65","16
25","21.7
129","30.6
221","38.9
309","36.2
167","46.1
294","39.2
328","45.9
120","22.6
341","28.6
47","68
196","-2.2
223"
2009,Lipscomb,3,"99.9
184","103.6
228",".3960
209","48.7
181","50.5
223","22.2
226","18.7
265","33.1
183","32.3
141","37.3
127","34.2
152","51.3
79","48.7
178","28.2
301","36.2
244","66.6
198","-2.7
257"
2008,Nicholls St.,4,"94.5
255","98.5
133",".3836
209","51
134","51.1
200","27.4
320","24.7
65","28.1
286","36.8
267","35.6
166","38.8
224","50
113","50.8
232","34.9
185","34.4
139","67.5
187","-1.3
156"
2020,VMI,1,"106.9
63","109.9
316",".4200
208","58.2
12","52
238","23.7
320","18.3
230","32.5
68","32.8
302","19.6
337","30.3
154","51.7
109","51.2
220","41.7
12","35.4
239","67.4
262","-2
238"
2019,"North Dakota St.
16 seed, R64",3,"104.7
137","108.1
268",".4083
208","52.4
127","54.7
278","17.8
124","13.8
342","22.1
312","23.6
49","36.3
118","22.2
21","53.7
92","56.1
298","33.9
180","34.9
191","67.2
288","-2.3
254"
2018,Stony Brook,3,"98.9
235","102.3
160",".4049
208","49.2
219","53.6
259","22.2
313","22.2
46","34.9
43","29.5
194","31.8
190","40.6
288","49.8
163","47.2
113","32.1
256","43.1
336","71.7
84","-2.6
243"
2017,Louisiana Monroe,3,"97.8
247","101.3
158",".3988
208","50.9
160","49
142","23.1
327","20.2
101","30.9
137","31.7
234","35.5
153","36.8
218","46.7
232","50
207","39.5
65","31.4
73","68.8
222","-2.7
263"
2016,Louisiana Lafayette,2,"101.5
191","105.2
235",".3991
208","45.5
289","51.7
224","16.9
86","19.5
134","37.2
31","30.8
186","34.6
184","40.1
258","48.7
168","47.6
144","26.1
341","41
311","74.1
26","-2.4
237"
2015,Southern,0,"92.7
296","96.4
109",".3892
208","44.1
290","52.2
259","23
301","21.8
78","29.9
202","31.6
185","21
349","57.5
344","41.6
310","53.7
304","34.2
163","32.5
136","68.5
55","-2
212"
2014,Middle Tennessee,1,"98.4
241","101.2
142",".4216
208","43.6
305","49.6
182","18.8
172","18.8
151","40.9
15","26.8
44","40.8
145","52.5
314","47.6
188","42
32","23.1
344","43.5
334","64.2
284","-2.4
281"
2013,Towson,2,"93.0
262","95.9
122",".4108
208","43.3
291","42.9
37","22.8
267","15.7
329","35.3
95","32
164","28.9
271","36.9
215","45.4
210","40.2
28","25.4
320","33
156","63.9
276","-2.5
247"
2012,Coastal Carolina,4,"97.7
222","100.5
170",".4187
208","50.9
123","47.1
127","22.1
252","16.8
302","36
86","25.7
17","29.2
287","38.4
215","53.4
49","43.5
64","28.6
297","36.4
232","67.4
141","-1.2
156"
2011,Elon,2,"104.6
110","108.7
295",".3916
208","51.8
89","54.6
309","19.8
141","20.3
186","25.2
320","32.8
179","36
193","50.8
320","48.1
156","55.6
327","37.7
81","35
195","69.7
84","-2.5
227"
2010,McNeese St.,1,"97.5
217","101.6
196",".3818
208","45.5
262","49.1
169","25.3
325","17.4
292","37.2
72","33.8
202","25.4
324","43.1
259","40.1
317","47.6
179","38.6
80","34.5
172","68.2
187","-1.7
177"
2009,South Florida,2,"99.3
192","102.9
216",".3997
208","45.6
266","48.6
159","21.1
174","18.1
290","32
206","33.2
170","44.4
45","50.9
330","43.8
269","50.8
243","32.7
212","28.8
35","65.5
233","-3.6
305"
2008,Evansville,3,"101.4
161","105.6
258",".3840
208","51
134","53.2
250","20.9
122","20.9
205","34
149","29
50","35.4
174","33.4
141","43.7
286","53.7
283","48.1
1","34.7
150","61.8
320","-2.2
239"
2020,"Delaware
vs. 113 Hofstra",3,"102.6
136","105.5
260",".4200
207","54.9
36","51.4
223","18.7
133","15.5
329","15.2
353","23.7
54","31.8
174","29.1
136","55.9
30","54.5
289","35.4
105","31.2
101","69.6
182","-2.8
292"
2019,Montana St.,2,"102.9
169","106.2
230",".4098
207","53.8
94","54.4
272","15.3
27","16.4
286","19.7
339","19.9
6","36
122","28.2
79","46
268","51.2
190","43
14","38.7
294","71.8
95","-1.5
185"
2018,Saint Joseph's,1,"98.7
245","102.0
156",".4075
207","44.2
324","52.3
223","15.2
26","17.4
234","25.6
262","26.3
90","27.1
285","24.8
45","45.1
285","44.8
52","28.6
324","41
318","72.2
74","-2.1
201"
2017,"Winthrop
13 seed, R64",4,"102.1
181","105.7
225",".4017
207","52.3
103","49.2
150","17.3
103","18.8
179","22.4
323","27.3
104","44.2
36","31.8
130","51
113","45.7
100","36.1
142","36.7
217","75.6
17","-1
134"
2016,South Dakota,4,"103.7
148","107.4
263",".4016
207","52.9
73","52.4
246","17.6
112","19.6
130","21.8
326","32.3
233","30
268","40.4
264","51
99","51.4
254","38.3
70","35.9
219","72.5
55","-1.3
161"
2015,Mercer,2,"102.2
145","106.1
270",".3937
207","48.1
196","50.2
213","20
192","19.5
188","33.5
104","35.2
295","41.2
89","35.6
162","43.7
261","48.7
199","36.6
98","34.8
203","60.2
342","-2.2
227"
2014,Wright St.,3,"92.3
310","94.9
55",".4221
207","49.4
167","49.1
163","22
299","26.8
6","23
333","30.1
132","39
173","46.4
271","51.3
89","50.9
243","30.4
258","30.2
88","64.1
289","-3.2
316"
2013,Florida Atlantic,3,"97.0
211","99.9
180",".4165
207","47.7
180","48.1
171","23
273","19.1
235","29.4
230","33.9
227","41.5
58","33.2
149","45.1
213","46.9
163","35.7
117","33.6
178","68.6
105","-2.1
218"
2012,Holy Cross,4,"90.6
304","93.2
64",".4189
207","46.8
232","42.5
27","23.9
309","16.1
322","26.6
300","31.7
138","32.9
222","22.8
11","44.7
246","41.9
35","34.3
172","29.5
57","69
78","-0.8
123"
2011,Delaware,4,"102.4
146","106.2
261",".3949
207","48.1
194","43.5
30","18.9
96","15.7
325","32
197","39.6
317","49.7
17","57.9
335","49.5
110","46.7
147","30.3
272","23.5
3","64.3
280","-1.2
138"
2010,Evansville,4,"94.6
247","98.6
139",".3823
207","50
131","47.3
128","25.1
321","20.3
187","36
96","26.8
29","57.7
4","43.9
268","47.9
157","45.6
112","38.9
72","33.6
136","67.2
228","-2.1
219"
2009,Western Carolina,1,"112.2
30","116.2
341",".4003
207","52.1
87","58.3
340","16.8
16","21.2
164","35.1
124","39.4
310","34.8
183","68.5
344","47.8
191","55.7
325","39
45","42.1
327","69.8
93","-1.7
182"
2008,Vermont,3,"100.2
178","104.3
234",".3882
207","54.7
46","51.9
230","23.4
232","23.9
86","37.1
69","31.2
112","26.9
295","44.1
288","53.6
45","51.7
251","38.4
95","34.8
153","71
75","-1.6
194"
2020,Loyola MD,4,"99.8
191","102.6
223",".4213
206","54.7
41","49.7
175","19.1
153","18.2
237","27.4
190","31.4
272","37.9
67","29.9
147","53.2
68","48.5
147","38.5
47","34.1
206","68.4
230","-0.2
100"
2019,Massachusetts,2,"107.3
103","110.7
301",".4098
206","52.9
112","54.3
267","18.2
144","16.5
279","29.1
159","27.5
143","37.5
93","44.6
324","54.3
86","52.4
221","33.6
192","38.7
294","72.3
82","-1.4
172"
2018,Colorado,2,"96.3
286","99.5
110",".4086
206","47.6
265","51.9
215","21
269","17.5
230","29.3
161","25.8
83","29.9
232","40.8
291","46.1
268","49.4
171","33.3
222","37.8
254","71.5
91","-3.1
283"
2017,Siena,2,"98.6
237","101.8
167",".4087
206","43.7
315","50.4
176","16.4
51","17.4
247","32
111","28.4
135","39.1
90","40.5
266","45.9
250","51.5
243","24.1
345","32.1
91","70.9
118","-2.7
259"
2016,Montana,2,"94.2
295","97.5
96",".4025
206","46.5
272","49.3
160","20.3
260","17.8
218","25.9
281","29.3
140","30
268","38.3
231","39.6
335","47.3
135","38.1
77","35.1
199","67
279","-0.6
103"
2015,NJIT,4,"103.5
120","107.4
286",".3951
206","52.3
66","48.3
161","21
238","16.2
310","28.4
248","30.6
154","40.3
109","52
330","49.3
139","45
89","38
61","36.3
235","67.9
69","-2.8
273"
2014,Brown,1,"97.5
255","100.2
131",".4223
206","45.9
260","42.1
24","21.3
277","16.3
279","32.3
151","26.3
35","36.7
218","48
283","43.9
278","43.9
57","33.3
186","25
12","71.1
37","-2
253"
2013,Holy Cross,3,"103.0
109","105.8
279",".4222
206","51
106","48.6
191","20.9
192","14
345","35.7
86","31.7
159","28.8
276","33.7
159","51.1
85","49.4
234","33.8
161","31.5
112","61.8
328","-2.5
252"
2012,Hofstra,3,"89.9
310","92.3
51",".4227
206","46.1
246","45.1
69","21.4
215","26.1
10","29.1
261","31.3
121","41.9
80","31.6
110","44
257","43.8
75","34
176","32
106","69.9
47","-2.1
218"
2011,"Northern Colorado
15 seed, R64",2,"107.6
73","111.6
325",".3954
206","52.8
58","56.1
319","24.4
310","18.7
250","37.7
48","30.9
119","49.8
16","52.1
324","48.6
133","53
300","39.7
41","40.3
300","68.8
115","-2.2
211"
2010,"North Texas
15 seed, R64",5,"103.0
140","107.4
286",".3829
206","52.4
73","47.1
119","20.6
160","19.7
214","29.4
254","39.5
319","48.8
29","30.1
74","53.6
34","49.7
227","33.6
193","26.6
22","65.9
265","-0.9
117"
2009,Loyola MD,2,"101.7
147","105.3
254",".4032
206","45
275","51.7
256","20.4
146","17.1
310","37.1
83","35.4
233","36.4
146","47.3
312","46.7
209","51.7
267","27.4
313","34.5
184","69.3
104","-1.9
194"
2008,"Belmont
15 seed, R64",2,"100.7
171","104.6
239",".3908
206","53.3
76","56.1
308","21.2
138","23
118","28.1
286","31.6
120","27.8
288","41.7
258","51.9
66","54.7
295","36.4
148","39.4
272","73.5
30","-2.4
256"
2020,Little Rock,3,"100.0
188","102.7
226",".4242
205","55
32","53.8
287","23.7
320","23
44","26.8
207","30.2
231","44.3
20","36.8
261","51.5
119","45.4
77","41.5
15","43
344","69.7
172","-0.1
83"
2019,UT Rio Grande Valley,3,"93.1
315","96.1
78",".4100
205","43.5
325","49.7
146","19.4
197","27.5
5","25.8
245","33.9
307","38.9
79","46.9
338","44.9
290","51.9
205","27
336","29.7
55","72.8
70","-1.5
194"
2018,NJIT,2,"100.5
218","103.7
182",".4106
205","45.9
300","55.2
288","18.3
144","22.1
51","37
20","30.5
225","30.2
223","35.4
228","46.4
259","55.6
303","29.9
310","36.3
216","69.2
201","-2.7
259"
2017,Portland,5,"103.1
160","106.4
239",".4098
205","52.9
85","46.6
88","18.1
143","14.5
333","26.8
248","34.2
294","38
112","29
83","49.5
150","45
87","39.1
74","33
124","65.6
320","-2.2
220"
2016,Brown,3,"101.4
194","104.8
230",".4049
205","51.9
100","44.8
49","18.5
163","16
288","25.2
290","34.4
292","41.7
70","25.7
42","49.5
143","43.1
50","37.2
99","31.9
100","70.9
108","-2
210"
2015,Sacred Heart,3,"101.5
155","105.2
256",".3984
205","51.6
83","47.6
137","19.6
169","19.6
183","30
197","38.5
335","37.5
155","36.5
175","51.4
78","47.3
166","34.7
155","32.2
128","69.6
33","-2.9
279"
2014,Hampton,3,"94.1
292","96.7
81",".4232
205","48.1
204","41.8
18","18.6
167","23.8
17","33.2
124","36.7
305","46.5
65","51.2
306","47.5
191","37.6
6","33
197","33
138","68.6
113","-1.8
215"
2013,Norfolk St.,3,"95.5
231","98.1
159",".4251
205","46.3
225","45.7
102","19.9
136","19.9
198","29.1
239","38.6
313","38.2
112","42
279","44.4
236","47.8
187","33.6
169","27.3
32","69
94","-1.6
191"
2012,UTSA,2,"103.4
128","106.1
262",".4258
205","52.9
66","54.5
299","18.7
83","22.5
85","34.1
130","27
31","27.4
305","27
47","49
133","53.6
301","40.8
29","36.8
242","66.2
189","-1.4
178"
2011,Kent St.,3,"96.3
235","99.9
149",".3968
205","44.9
290","49.5
181","21
198","23.3
51","36.1
71","39.6
317","27.2
314","25.3
27","41.2
314","50.2
234","34.9
148","32.1
112","63.6
297","-1.9
188"
2010,Illinois Chicago,4,"92.3
275","96.1
99",".3853
205","41.6
318","47.7
136","19.2
98","22.6
90","27.8
291","36.1
269","33
237","35.8
163","43.3
269","48.3
194","25.3
328","31
84","69.2
138","-2.6
258"
2009,"American
14 seed, R64",2,"95.5
257","98.5
145",".4110
205","47.2
223","46.9
111","25
309","19.5
232","34.6
138","32.5
146","25.9
318","35.4
168","48.9
153","42.6
44","29.6
279","37.5
265","61.8
321","-2
197"
2008,Binghamton,3,"96.6
222","100.3
158",".3936
205","45.2
288","47
90","20.6
108","21.3
193","34.4
137","37.1
272","36.4
153","42.4
270","48
177","50.2
215","25.3
331","27
15","66.9
207","-2.1
233"
2020,Dartmouth,2,"97.3
238","99.8
168",".4249
204","49.4
183","51.8
233","17.5
89","19.2
181","24.9
254","19.2
6","30.3
206","30.2
150","53.3
64","49.5
168","28.8
304","36.6
270","67.1
279","-3.6
331"
2019,South Dakota,2,"97.1
264","100.1
134",".4117
204","46.2
285","50
151","18.3
148","15.9
302","23.2
298","28.3
161","40.7
56","26.8
63","48.9
211","50.8
179","27.5
330","32.4
127","67.6
273","-2.9
287"
2018,South Alabama,3,"96.4
285","99.5
109",".4110
204","49.3
216","45.9
38","20.3
248","16.6
282","24.8
276","28.2
154","36.2
100","32.9
190","45
288","42.4
19","36.4
132","34.9
167","72.7
63","-2.1
205"
2017,Wright St.,3,"96.2
274","99.3
119",".4099
204","47.6
249","48.5
133","23.3
332","18.6
190","31.4
124","27.1
96","26.8
301","38.9
241","44.7
276","48.8
174","34.5
188","32
86","69.2
199","-1.2
144"
2016,Eastern Kentucky,3,"105.5
124","108.9
277",".4095
204","53.1
68","57.3
337","20.7
275","22.5
30","25.6
287","36.5
323","33.3
214","38.7
240","50.2
118","56.1
325","38.4
67","39.4
295","71.6
87","-2.3
230"
2015,Vermont,2,"92.7
297","95.9
99",".4035
204","44.5
283","45.1
67","20.9
231","23.5
37","29.5
212","31.7
188","41.7
80","42.1
262","41.5
312","42.4
45","34
165","34.5
191","63.1
274","-3.2
295"
2014,"North Carolina Central
14 seed, R64",2,"103.9
164","106.7
230",".4252
204","49.1
181","51.1
221","16.9
85","21.4
63","26.7
279","36.7
305","38.2
194","44.9
247","50.8
101","50.6
236","30.3
260","34.7
185","65.1
256","-1.1
159"
2013,Bowling Green,2,"91.9
277","94.4
103",".4254
204","41.3
323","46.9
145","17.5
54","22.7
88","30.5
205","34.2
235","26
308","28.1
70","41.2
308","44.8
111","27.6
301","34.9
225","61.9
326","-3.1
291"
2012,Auburn,5,"99.5
189","102.1
201",".4258
204","48.7
176","50.8
230","21.7
229","21.3
128","30.3
232","31.5
127","42.7
69","43.3
275","50.9
88","48.2
190","29.2
286","37.5
256","67.5
134","-1
141"
2011,Texas Southern,1,"94.5
269","98.0
117",".3972
204","46.5
246","45.5
75","23.5
289","20.5
173","36.6
62","34.5
223","39.6
136","41.6
232","48.6
133","49.3
214","27.9
320","26.4
10","63.6
297","-1.9
189"
2010,Saint Peter's,4,"89.4
307","93.1
55",".3854
204","41.3
324","42.7
29","24.5
308","23.3
58","37.1
76","35.8
259","38.3
129","44.8
277","43.1
274","39.6
18","25
330","32.8
119","65.3
281","-2.4
248"
2009,Weber St.,4,"96.8
230","99.7
162",".4162
204","53.2
60","49
170","24.2
296","18
294","21.6
337","30.4
93","35.6
163","37.4
210","53.9
32","48.5
174","34.8
159","33.3
144","66.9
188","-1.7
176"
2008,Navy,2,"99.9
185","103.6
217",".3964
204","54.7
46","44.1
37","23
216","22.3
146","22.5
329","39.9
318","27.4
290","44.1
288","50.8
87","43.1
51","39.6
70","31
52","74
23","-1.4
164"
2020,Charleston Southern,3,"97.7
236","100.3
178",".4260
203","47.4
241","46.8
92","21.6
259","20.1
145","28.3
169","35.8
334","38.9
54","28.4
114","47.4
244","52.5
249","31.6
222","25.8
18","65.6
322","-0.2
101"
2019,Columbia,2,"100.4
208","103.5
191",".4130
203","52.1
139","51.2
182","17.8
124","20.8
101","24.6
267","32
280","14.9
351","32.4
144","49.2
204","49.6
148","37.4
81","35.7
206","68.1
251","-3.3
306"
2018,Richmond,2,"100.5
217","103.7
181",".4119
203","47.7
263","55.1
286","15.9
40","16.8
277","22.7
306","25.2
66","27
287","26.7
71","48.8
199","52.7
255","30.7
289","39.7
304","68.3
237","-1.9
190"
2017,Drexel,2,"102.0
183","105.2
213",".4102
203","50.1
185","50.8
188","22.2
309","17.7
228","34.9
60","30.3
190","30.7
251","41.1
276","47.1
220","52.3
261","37
126","31.9
84","74.1
34","-3.1
287"
2016,Coastal Carolina,3,"101.0
199","104.1
221",".4126
203","50.2
159","48.7
146","19
189","16.3
272","28.4
221","30.3
171","39.5
100","40.7
268","49.5
143","44.7
71","34.2
171","36.2
228","67
279","-2
211"
2015,UC Davis,4,"107.4
67","111.1
326",".4038
203","59.7
8","51.1
239","20.3
209","15.6
323","26.3
292","30
131","41.7
80","38.2
204","55.4
22","48.1
184","43.8
7","37.3
258","66.5
126","-2
220"
2014,Florida Atlantic,2,"104.7
159","107.4
244",".4274
203","49.3
172","48.4
144","17.6
120","17.1
245","37.1
57","35.1
269","38.8
176","34.5
97","50
117","47.5
156","31.8
228","33.7
156","63.5
303","-2.8
304"
2013,Miami OH,1,"104.5
88","107.1
290",".4289
203","54.3
37","54.8
308","23.2
279","24.1
51","21.9
336","46.1
345","36.4
142","40.5
261","48.7
133","51.9
277","42.7
13","40.7
323","67.2
157","-2.4
241"
2012,North Carolina Central,3,"94.9
265","97.4
122",".4268
203","48.1
199","44.7
54","21.9
238","24.7
28","26.7
297","37.4
298","32.1
236","43
272","48.3
153","44.6
98","31.9
231","29.9
65","66.4
183","-1.9
204"
2011,Bradley,2,"95.5
253","99.0
130",".3987
203","44.4
300","51.1
230","20.8
189","18.8
246","27.3
299","28.1
51","33.1
243","41.2
227","42
306","49.1
207","34.9
148","36
222","66.9
176","-1.4
152"
2010,Youngstown St.,2,"100.3
176","104.4
237",".3878
203","47.5
204","51.2
235","21
180","23.6
53","32.6
166","35.9
262","49.2
26","54.5
336","48.5
140","51.6
268","29.8
278","33.3
130","70
98","-2.7
266"
2009,East Carolina,2,"103.9
116","107.0
281",".4164
203","50.3
136","50.3
216","14.2
4","16.8
317","30.2
258","34.3
198","29.6
273","37.2
207","49.7
127","55.6
322","34.1
178","26
14","68.4
132","-1.9
191"
2008,Middle Tennessee,2,"102.2
154","106.0
261",".3968
203","50.8
144","54
273","22.2
182","19.7
260","28.6
282","31.2
112","39.2
97","44.9
298","49
145","51.4
245","36.2
151","38.1
243","63.6
303","-1.9
214"
2020,Winthrop,2,"104.1
103","106.8
274",".4278
202","51.8
103","54.7
308","20.2
214","18.3
230","34.3
42","24
60","40.5
40","43.2
322","49.4
176","54.5
289","36.3
86","36.7
271","74.6
27","-1.8
228"
2019,Sacramento St.,1,"92.0
319","94.7
60",".4148
202","43.5
325","52.6
226","22.1
288","23.9
27","34.2
48","23
41","31.4
217","36.5
234","47
254","54.1
266","21.4
353","33.3
148","71.5
109","-2.1
233"
2018,Campbell,1,"103.7
156","107.0
242",".4124
202","50.6
171","51.6
202","15.4
30","17.1
252","26.8
229","25.4
72","27
287","50.7
343","49.7
167","54.2
284","34.8
182","30.3
50","69.9
167","-2.4
225"
