mp,season,url_school,school,player,player_id,pts,g
202,2007,dartmouth,Dartmouth,Elgin Fitzgerald,elgin-fitzgerald-1,46,21
223,2007,dartmouth,Dartmouth,Kurt Graeber,kurt-graeber-1,30,24
182,2007,dartmouth,Dartmouth,Brian McMillan,brian-mcmillan-1,27,13
125,2007,dartmouth,Dartmouth,Robby Pride,robby-pride-1,20,16
107,2007,dartmouth,Dartmouth,Jarrett Mathis,jarrett-mathis-1,18,5
70,2007,dartmouth,Dartmouth,Brandon Ware,brandon-ware-1,7,12
43,2007,dartmouth,Dartmouth,Reggie Schickel,reggie-schickel-1,2,10
1049,2007,davidson,Davidson,Stephen Curry,stephen-curry-1,730,34
1167,2007,davidson,Davidson,Jason Richards,jason-richards-1,459,34
949,2007,davidson,Davidson,Thomas Sander,thomas-sander-1,437,33
869,2007,davidson,Davidson,Boris Meno,boris-meno-1,362,33
625,2007,davidson,Davidson,Will Archambault,will-archambault-1,260,33
617,2007,davidson,Davidson,Andrew Lovedale,andrew-lovedale-1,166,34
896,2007,davidson,Davidson,Max Paulhus Gosselin,max-paulhus-gosselin-1,163,34
251,2007,davidson,Davidson,Bryant Barr,bryant-barr-1,115,33
228,2007,davidson,Davidson,Steve Rossiter,steve-rossiter-1,49,32
,2007,davidson,Davidson,John Falconi,john-falconi-1,11,18
,2007,davidson,Davidson,Dan Nelms,dan-nelms-1,11,16
30,2007,davidson,Davidson,Can Civi,can-civi-1,2,13
12,2007,davidson,Davidson,Lamar Hull,lamar-hull-1,0,10
1103,2007,dayton,Dayton,Brian Roberts,brian-roberts-1,573,31
771,2007,dayton,Dayton,Charles Little,charles-little-1,327,31
702,2007,dayton,Dayton,Monty Scott,monty-scott-1,249,25
622,2007,dayton,Dayton,Norman Plummer,norman-plummer-1,229,28
747,2007,dayton,Dayton,Marcus Johnson,marcus-johnson-3,197,30
579,2007,dayton,Dayton,Andres Sandoval,andres-sandoval-1,153,26
583,2007,dayton,Dayton,Jimmy Binnie,jimmy-binnie-1,134,31
587,2007,dayton,Dayton,Kurt Huelsman,kurt-huelsman-1,117,31
450,2007,dayton,Dayton,London Warren,london-warren-1,75,31
83,2007,dayton,Dayton,Nick Stafford,nick-stafford-1,16,15
9,2007,dayton,Dayton,Desmond Adedeji,desmond-adedeji-2,2,4
4,2007,dayton,Dayton,Dan Fox,dan-fox-1,2,3
4,2007,dayton,Dayton,Luke Hendrick,luke-hendrick-1,1,3
6,2007,dayton,Dayton,Matt Hogan,matt-hogan-1,0,5
1228,2007,delaware-state,Delaware State,Jahsha Bluntt,jahsha-bluntt-1,527,34
1170,2007,delaware-state,Delaware State,Roy Bright,roy-bright-1,512,33
1113,2007,delaware-state,Delaware State,Darrin Shine,darrin-shine-1,260,34
880,2007,delaware-state,Delaware State,Aaron Fleetwood,aaron-fleetwood-1,213,34
954,2007,delaware-state,Delaware State,Troy Roundtree,troy-roundtree-1,201,34
567,2007,delaware-state,Delaware State,Elyon Bush,elyon-bush-1,113,33
219,2007,delaware-state,Delaware State,Kyle White,kyle-white-1,50,21
102,2007,delaware-state,Delaware State,Tremaine Johnson,tremaine-johnson-1,47,24
141,2007,delaware-state,Delaware State,Marcus Neal,marcus-neal-1,45,28
92,2007,delaware-state,Delaware State,Mark D'Agostino,mark-dagostino-1,17,19
34,2007,delaware-state,Delaware State,Joe Dickens,joe-dickens-1,11,2
40,2007,delaware-state,Delaware State,Charlie Bell,charlie-bell-2,9,7
119,2007,delaware-state,Delaware State,Darrell Mosley,darrell-mosley-1,7,18
8,2007,delaware-state,Delaware State,Florian Pejchar,florian-pejchar-1,6,15
51,2007,delaware-state,Delaware State,Frisco Sandidge,frisco-sandidge-1,5,14
13,2007,delaware-state,Delaware State,Gary Beverly,gary-beverly-1,4,3
26,2007,delaware-state,Delaware State,Dominik Hgre,dominik-hgre-1,2,7
33,2007,delaware-state,Delaware State,Evan Martin,evan-martin-1,2,6
1139,2007,delaware,Delaware,Herb Courtney,herb-courtney-1,562,31
973,2007,delaware,Delaware,Sam McMahon,sam-mcmahon-1,323,31
1192,2007,delaware,Delaware,Brian Johnson,brian-johnson-1,297,31
679,2007,delaware,Delaware,Calvin Cannon,calvin-cannon-1,212,22
890,2007,delaware,Delaware,Darrell Johnson,darrell-johnson-1,196,31
399,2007,delaware,Delaware,Zaire Taylor,zaire-taylor-2,144,14
478,2007,delaware,Delaware,Henry Olawoye,henry-olawoye-1,84,31
348,2007,delaware,Delaware,Chris Prothro,chris-prothro-1,42,26
42,2007,delaware,Delaware,Raphael Madera,raphael-madera-1,10,5
29,2007,delaware,Delaware,Pau Geli,pau-geli-1,2,6
13,2007,delaware,Delaware,Deon Goodman,deon-goodman-1,2,5
19,2007,delaware,Delaware,Matt Hewson,matt-hewson-1,0,3
875,2007,denver,Denver,DaShawn Walker,dashawn-walker-1,403,27
924,2007,denver,Denver,Tyler Bullock,tyler-bullock-1,319,29
764,2007,denver,Denver,Anthony Porch,anthony-porch-1,287,29
581,2007,denver,Denver,Joseph Jackson,joseph-jackson-1,215,29
796,2007,denver,Denver,Alex Cox,alex-cox-1,181,29
561,2007,denver,Denver,Adam Tanner,adam-tanner-1,136,22
339,2007,denver,Denver,Nate Rohnert,nate-rohnert-1,114,27
425,2007,denver,Denver,Steve Wetrich,steve-wetrich-1,103,14
361,2007,denver,Denver,Chris Timms,chris-timms-1,74,29
136,2007,denver,Denver,Mykhael Lattimore,mykhael-lattimore-1,16,10
24,2007,denver,Denver,Brian Giometti,brian-giometti-1,4,10
15,2007,denver,Denver,Kenny Howard,kenny-howard-1,3,5
1078,2007,depaul,DePaul,Wilson Chandler,wilson-chandler-1,497,34
1140,2007,depaul,DePaul,Sammy Mejia,sammy-mejia-1,480,34
880,2007,depaul,DePaul,Draelon Burns,draelon-burns-1,394,34
705,2007,depaul,DePaul,Karron Clarke,karron-clarke-1,225,34
674,2007,depaul,DePaul,Marcus Heard,marcus-heard-1,219,34
659,2007,depaul,DePaul,Jabari Currie,jabari-currie-1,126,34
447,2007,depaul,DePaul,Will Walker,will-walker-1,98,30
317,2007,depaul,DePaul,Wesley Green,wesley-green-1,97,27
408,2007,depaul,DePaul,Cliff Clinkscales,cliff-clinkscales-1,49,34
230,2007,depaul,DePaul,Keith Butler,keith-butler-2,48,27
214,2007,depaul,DePaul,Lorenzo Thompson,lorenzo-thompson-1,41,30
52,2007,depaul,DePaul,Moses Thijin,moses-thijin-1,23,19
14,2007,depaul,DePaul,Adam Handler,adam-handler-1,3,10
991,2007,detroit-mercy,Detroit Mercy,Brandon Cotton,brandon-cotton-1,542,30
991,2007,detroit-mercy,Detroit Mercy,Ryvon Covile,ryvon-covile-1,412,30
645,2007,detroit-mercy,Detroit Mercy,Jon Goode,jon-goode-1,277,30
672,2007,detroit-mercy,Detroit Mercy,Brandon Bell,brandon-bell-1,184,29
737,2007,detroit-mercy,Detroit Mercy,Chris Hayes,chris-hayes-1,155,30
532,2007,detroit-mercy,Detroit Mercy,Zach Everingham,zach-everingham-1,141,29
488,2007,detroit-mercy,Detroit Mercy,Muhammad Abdur-Rahim,muhammad-abdur-rahim-1,75,30
479,2007,detroit-mercy,Detroit Mercy,Nemania Jokic,nemania-jokic-1,61,29
187,2007,detroit-mercy,Detroit Mercy,Eulis Stephens,eulis-stephens-1,31,23
163,2007,detroit-mercy,Detroit Mercy,Woody Payne,woody-payne-1,23,28
88,2007,detroit-mercy,Detroit Mercy,Justin Sample,justin-sample-1,6,20
90,2007,detroit-mercy,Detroit Mercy,Theron Washington,theron-washington-1,5,17
9,2007,detroit-mercy,Detroit Mercy,Tryl Hartfield,tryl-hartfield-1,1,5
5,2007,detroit-mercy,Detroit Mercy,Jason Praet,jason-praet-1,0,3
1043,2007,drake,Drake,Ajay Calvin,ajay-calvin-1,518,32
,2007,drake,Drake,Bill Eaddy,bill-eaddy-1,384,32
840,2007,drake,Drake,Josh Young,josh-young-1,342,32
687,2007,drake,Drake,Klayton Korver,klayton-korver-1,297,32
937,2007,drake,Drake,Al Stewart,al-stewart-1,249,32
422,2007,drake,Drake,Jonathan Cox,jonathan-cox-1,178,32
491,2007,drake,Drake,Leonard Houston,leonard-houston-1,135,30
,2007,drake,Drake,Armel Traore dit Nignan,armel-traore-dit-nignan-1,129,32
,2007,drake,Drake,Jacob Baryenbruch,jacob-baryenbruch-1,107,18
259,2007,drake,Drake,Adam Emmenecker,adam-emmenecker-1,29,23
24,2007,drake,Drake,Brent Heemskerk,brent-heemskerk-1,4,5
5,2007,drake,Drake,Cody Ruess,cody-ruess-1,0,3
,2007,drake,Drake,Chris Bryant,chris-bryant-1,,
,2007,drake,Drake,Nick Grant,nick-grant-1,,
948,2007,drexel,Drexel,Frank Elegar,frank-elegar-1,497,31
996,2007,drexel,Drexel,Dominick Mejia,dominick-mejia-1,376,32
1098,2007,drexel,Drexel,Bashir Mason,bashir-mason-1,359,32
1012,2007,drexel,Drexel,Scott Rodgers,scott-rodgers-1,255,32
842,2007,drexel,Drexel,Tramayne Hawthorne,tramayne-hawthorne-1,235,32
946,2007,drexel,Drexel,Chaz Crawford,chaz-crawford-1,210,31
563,2007,drexel,Drexel,Randy Oveneke,randy-oveneke-1,116,32
155,2007,drexel,Drexel,Kenny Tribbett,kenny-tribbett-1,41,24
63,2007,drexel,Drexel,Matt Stevenson,matt-stevenson-1,21,15
25,2007,drexel,Drexel,Lance Feurtado,lance-feurtado-1,12,11
8,2007,drexel,Drexel,Rob Hampton,rob-hampton-1,3,5
7,2007,drexel,Drexel,Yannick Formbor,yannick-formbor-1,1,1
6,2007,drexel,Drexel,Bobby Jordan,bobby-jordan-1,1,4
3,2007,drexel,Drexel,Bill Lally,bill-lally-1,0,3
4,2007,drexel,Drexel,Jake Rauchbach,jake-rauchbach-1,0,4
1052,2007,duke,Duke,DeMarcus Nelson,demarcus-nelson-1,465,33
1164,2007,duke,Duke,Josh McRoberts,josh-mcroberts-1,430,33
1112,2007,duke,Duke,Jon Scheyer,jon-scheyer-1,402,33
1068,2007,duke,Duke,Greg Paulus,greg-paulus-1,389,33
618,2007,duke,Duke,Gerald Henderson,gerald-henderson-2,219,32
716,2007,duke,Duke,David McClure,david-mcclure-1,138,33
463,2007,duke,Duke,Lance Thomas,lance-thomas-1,124,31
235,2007,duke,Duke,Brian Zoubek,brian-zoubek-1,98,32
193,2007,duke,Duke,Martynas Pocius,martynas-pocius-1,52,27
30,2007,duke,Duke,Jamal Boykin,jamal-boykin-1,4,3
15,2007,duke,Duke,Jordan Davidson,jordan-davidson-1,2,11
5,2007,duke,Duke,Steve Johnson,steve-johnson-1,0,3
2,2007,duke,Duke,Joe Pagliuca,joe-pagliuca-1,0,3
2,2007,duke,Duke,Nick Sutton,nick-sutton-1,0,1
750,2007,duquesne,Duquesne,Robert Mitchell,robert-mitchell-1,458,28
613,2007,duquesne,Duquesne,Kieron Achara,kieron-achara-1,363,23
912,2007,duquesne,Duquesne,Aaron Jackson,aaron-jackson-1,319,29
742,2007,duquesne,Duquesne,Scott Grote,scott-grote-1,287,29
727,2007,duquesne,Duquesne,Reggie Jackson,reggie-jackson-2,216,29
546,2007,duquesne,Duquesne,Gary Tucker,gary-tucker-1,204,28
524,2007,duquesne,Duquesne,Phillip Fayne,phillip-fayne-1,157,29
382,2007,duquesne,Duquesne,Stephen Wood,stephen-wood-1,99,25
303,2007,duquesne,Duquesne,Jason Duty,jason-duty-1,68,20
177,2007,duquesne,Duquesne,Jimmy Sherwood,jimmy-sherwood-1,64,16
172,2007,duquesne,Duquesne,Almamy Thiero,almamy-thiero-1,36,15
1014,2007,east-carolina,East Carolina,Darrell Jenkins,darrell-jenkins-1,368,30
846,2007,east-carolina,East Carolina,Courtney Captain,courtney-captain-1,354,30
681,2007,east-carolina,East Carolina,John Fields,john-fields-2,237,25
746,2007,east-carolina,East Carolina,Cory Farmer,cory-farmer-1,203,30
820,2007,east-carolina,East Carolina,Gabe Blair,gabe-blair-1,160,30
385,2007,east-carolina,East Carolina,Jeremy Ingram,jeremy-ingram-1,138,28
341,2007,east-carolina,East Carolina,Brandon Evans,brandon-evans-3,91,26
270,2007,east-carolina,East Carolina,Sam Hinnant,sam-hinnant-1,67,14
408,2007,east-carolina,East Carolina,Taylor Gagnon,taylor-gagnon-1,59,30
228,2007,east-carolina,East Carolina,James Dillard,james-dillard-1,56,19
259,2007,east-carolina,East Carolina,Justin Ramsey,justin-ramsey-1,37,27
22,2007,east-carolina,East Carolina,Greyson Sargent,greyson-sargent-1,9,15
7,2007,east-carolina,East Carolina,Josh Sweeley,josh-sweeley-1,0,9
1141,2007,east-tennessee-state,East Tennessee State,Courtney Pigram,courtney-pigram-1,614,34
1046,2007,east-tennessee-state,East Tennessee State,Brad Nuckles,brad-nuckles-1,375,34
873,2007,east-tennessee-state,East Tennessee State,Mike Smith,mike-smith-7,374,34
744,2007,east-tennessee-state,East Tennessee State,Andrew Reed,andrew-reed-1,309,34
906,2007,east-tennessee-state,East Tennessee State,Eryk Thomas,eryk-thomas-1,270,34
748,2007,east-tennessee-state,East Tennessee State,Dequan Twilley,dequan-twilley-1,163,28
317,2007,east-tennessee-state,East Tennessee State,Kenyona Swader,kenyona-swader-1,114,29
678,2007,east-tennessee-state,East Tennessee State,Tayloe Taylor,tayloe-taylor-1,102,34
166,2007,east-tennessee-state,East Tennessee State,Dante Williams,dante-williams-1,61,18
178,2007,east-tennessee-state,East Tennessee State,Blake Mishler,blake-mishler-1,58,24
80,2007,east-tennessee-state,East Tennessee State,Petras Balocka,petras-balocka-2,23,13
31,2007,east-tennessee-state,East Tennessee State,Nick Tuggle,nick-tuggle-1,17,6
17,2007,east-tennessee-state,East Tennessee State,Ben Williamson,ben-williamson-1,6,7
901,2007,eastern-illinois,Eastern Illinois,Romain Martin,romain-martin-1,430,29
851,2007,eastern-illinois,Eastern Illinois,Bobby Catchings,bobby-catchings-1,303,30
997,2007,eastern-illinois,Eastern Illinois,Mike Robinson,mike-robinson-1,301,30
807,2007,eastern-illinois,Eastern Illinois,Jake Byrne,jake-byrne-1,231,30
673,2007,eastern-illinois,Eastern Illinois,Ousmane Cisse,ousmane-cisse-1,176,30
658,2007,eastern-illinois,Eastern Illinois,Jon'Tee Willhite,jontee-willhite-1,152,30
407,2007,eastern-illinois,Eastern Illinois,Billy Parrish,billy-parrish-1,65,30
202,2007,eastern-illinois,Eastern Illinois,Justin Brock,justin-brock-1,57,27
208,2007,eastern-illinois,Eastern Illinois,Gino Myers-Kyles,gino-myers-kyles-1,49,25
107,2007,eastern-illinois,Eastern Illinois,Julio Anthony,julio-anthony-1,36,13
189,2007,eastern-illinois,Eastern Illinois,Bobby Jolliff,bobby-jolliff-1,31,22
13,2007,eastern-illinois,Eastern Illinois,Ryan Voss,ryan-voss-1,1,9
12,2007,eastern-illinois,Eastern Illinois,Freddie Perry,freddie-perry-1,0,7
1084,2007,eastern-kentucky,Eastern Kentucky,Mike Rose,mike-rose-2,499,33
1142,2007,eastern-kentucky,Eastern Kentucky,Adam Leonard,adam-leonard-1,412,33
1126,2007,eastern-kentucky,Eastern Kentucky,Julian Mascoll,julian-mascoll-1,366,33
720,2007,eastern-kentucky,Eastern Kentucky,Darnell Dialls,darnell-dialls-1,252,29
679,2007,eastern-kentucky,Eastern Kentucky,Jamaal Douglas,jamaal-douglas-1,205,33
960,2007,eastern-kentucky,Eastern Kentucky,Michael Brock,michael-brock-1,169,33
262,2007,eastern-kentucky,Eastern Kentucky,Josh Daniel,josh-daniel-1,98,33
298,2007,eastern-kentucky,Eastern Kentucky,Josh Taylor,josh-taylor-1,89,33
322,2007,eastern-kentucky,Eastern Kentucky,Harrison Brown,harrison-brown-1,55,33
76,2007,eastern-kentucky,Eastern Kentucky,Robin Mestdagh,robin-mestdagh-1,6,20
5,2007,eastern-kentucky,Eastern Kentucky,Derek Adams,derek-adams-1,0,2
2,2007,eastern-kentucky,Eastern Kentucky,Justin Woods,justin-woods-1,0,2
943,2007,eastern-michigan,Eastern Michigan,Jesse Bunkley,jesse-bunkley-1,351,32
712,2007,eastern-michigan,Eastern Michigan,Brandon Bowdry,brandon-bowdry-1,266,32
600,2007,eastern-michigan,Eastern Michigan,Devon Dumes,devon-dumes-1,258,32
552,2007,eastern-michigan,Eastern Michigan,Carlos Medlock,carlos-medlock-1,251,19
550,2007,eastern-michigan,Eastern Michigan,Jarred Axon,jarred-axon-1,215,32
646,2007,eastern-michigan,Eastern Michigan,Craig Cashen,craig-cashen-1,151,32
436,2007,eastern-michigan,Eastern Michigan,Justin Dobbins,justin-dobbins-1,151,26
418,2007,eastern-michigan,Eastern Michigan,James Matthews,james-matthews-1,105,23
214,2007,eastern-michigan,Eastern Michigan,Chris Knaub,chris-knaub-1,68,22
694,2007,eastern-michigan,Eastern Michigan,Travis Lewis,travis-lewis-1,67,25
148,2007,eastern-michigan,Eastern Michigan,Zane Gay,zane-gay-1,47,20
209,2007,eastern-michigan,Eastern Michigan,Nenad Banjanin,nenad-banjanin-1,46,21
185,2007,eastern-michigan,Eastern Michigan,Nick Freer,nick-freer-1,36,26
78,2007,eastern-michigan,Eastern Michigan,Kyle Dodd,kyle-dodd-2,24,14
40,2007,eastern-michigan,Eastern Michigan,B.J. Ford,bj-ford-2,3,11
965,2007,eastern-washington,Eastern Washington,Rodney Stuckey,rodney-stuckey-1,712,29
783,2007,eastern-washington,Eastern Washington,Paul Butorac,paul-butorac-1,404,28
632,2007,eastern-washington,Eastern Washington,Kellen Williams,kellen-williams-1,227,27
490,2007,eastern-washington,Eastern Washington,Omar Kraye,omar-kraye-1,218,26
664,2007,eastern-washington,Eastern Washington,Matt Penoncello,matt-penoncello-1,175,28
709,2007,eastern-washington,Eastern Washington,Michael Taylor,michael-taylor-3,165,29
385,2007,eastern-washington,Eastern Washington,Brandon Moore,brandon-moore-3,158,27
336,2007,eastern-washington,Eastern Washington,Marcus Hinton,marcus-hinton-1,150,25
412,2007,eastern-washington,Eastern Washington,Derek Risper,derek-risper-1,150,26
290,2007,eastern-washington,Eastern Washington,Rhett Humphrey,rhett-humphrey-1,43,25
135,2007,eastern-washington,Eastern Washington,Neal Zumwalt,neal-zumwalt-1,41,16
979,2007,elon,Elon,Le'Vonn Jordan,levonn-jordan-1,407,28
821,2007,elon,Elon,Brett James,brett-james-1,329,27
867,2007,elon,Elon,Chris Chalko,chris-chalko-1,321,30
635,2007,elon,Elon,Ola Atoyebi,ola-atoyebi-1,176,30
592,2007,elon,Elon,Devan Carter,devan-carter-1,171,30
714,2007,elon,Elon,Brian Waters,brian-waters-1,154,30
496,2007,elon,Elon,Scott Grable,scott-grable-1,135,30
301,2007,elon,Elon,Adam Constantine,adam-constantine-1,64,25
270,2007,elon,Elon,Jon Ogolo,jon-ogolo-1,58,21
257,2007,elon,Elon,John Charlesworth,john-charlesworth-1,32,20
95,2007,elon,Elon,T.J. Douglas,tj-douglas-1,27,14
864,2007,evansville,Evansville,Matt Webster,matt-webster-1,525,31
1022,2007,evansville,Evansville,Jason Holsinger,jason-holsinger-1,358,31
875,2007,evansville,Evansville,Bradley Strickland,bradley-strickland-1,333,31
1072,2007,evansville,Evansville,Kyle Anslinger,kyle-anslinger-1,332,31
727,2007,evansville,Evansville,Shy Ely,shy-ely-1,213,31
489,2007,evansville,Evansville,Art Stalbergs,art-stalbergs-1,147,31
361,2007,evansville,Evansville,Darin Granger,darin-granger-1,101,31
380,2007,evansville,Evansville,Jay Couisnard,jay-couisnard-2,55,31
189,2007,evansville,Evansville,Justin Petty,justin-petty-1,34,27
69,2007,evansville,Evansville,Victor Gomez,victor-gomez-1,18,16
159,2007,evansville,Evansville,Taylor Morrow,taylor-morrow-1,11,29
9,2007,evansville,Evansville,Trent Wargel,trent-wargel-1,4,5
9,2007,evansville,Evansville,Trevor Gregory,trevor-gregory-1,0,5
1116,2007,fairfield,Fairfield,Michael Van Schaick,michael-van-schaick-1,492,32
779,2007,fairfield,Fairfield,Greg Nero,greg-nero-1,301,32
794,2007,fairfield,Fairfield,Anthony Johnson,anthony-johnson-4,274,32
1088,2007,fairfield,Fairfield,Jonathan Han,jonathan-han-1,245,32
741,2007,fairfield,Fairfield,Marty O'Sullivan,marty-osullivan-1,190,32
686,2007,fairfield,Fairfield,Herbie Allen,herbie-allen-1,185,32
286,2007,fairfield,Fairfield,Mamadou Diakhate,mamadou-diakhate-2,86,26
468,2007,fairfield,Fairfield,Devin Johnson,devin-johnson-1,84,32
253,2007,fairfield,Fairfield,Danny Oglesby,danny-oglesby-1,74,23
266,2007,fairfield,Fairfield,Rich Flemming,rich-flemming-1,51,25
56,2007,fairfield,Fairfield,Geoff Middleton,geoff-middleton-1,13,15
15,2007,fairfield,Fairfield,Roi Buchbinder,roi-buchbinder-1,1,6
2,2007,fairfield,Fairfield,Joe Bajda,joe-bajda-1,0,2
1098,2007,fairleigh-dickinson,Fairleigh Dickinson,Andre Harris,andre-harris-1,563,30
975,2007,fairleigh-dickinson,Fairleigh Dickinson,Cameron Tyler,cameron-tyler-1,428,30
966,2007,fairleigh-dickinson,Fairleigh Dickinson,Michael Peeples,michael-peeples-1,358,30
899,2007,fairleigh-dickinson,Fairleigh Dickinson,Manny Ubilla,manny-ubilla-1,357,30
547,2007,fairleigh-dickinson,Fairleigh Dickinson,Eric Hazard,eric-hazard-1,158,30
368,2007,fairleigh-dickinson,Fairleigh Dickinson,Sean Baptiste,sean-baptiste-1,132,29
512,2007,fairleigh-dickinson,Fairleigh Dickinson,Bernell Murray,bernell-murray-1,110,30
511,2007,fairleigh-dickinson,Fairleigh Dickinson,Jordan Ingram,jordan-ingram-1,55,30
140,2007,fairleigh-dickinson,Fairleigh Dickinson,Brian Lytle,brian-lytle-1,19,20
13,2007,fairleigh-dickinson,Fairleigh Dickinson,Kyle Ingram,kyle-ingram-1,8,3
5,2007,fairleigh-dickinson,Fairleigh Dickinson,Raynell Pascal,raynell-pascal-1,3,4
8,2007,fairleigh-dickinson,Fairleigh Dickinson,Michael Blackgrove,michael-blackgrove-1,2,3
34,2007,fairleigh-dickinson,Fairleigh Dickinson,Lawrence Brown,lawrence-brown-1,0,5
,2007,florida-am,Florida A&M,Rome Sanders,rome-sanders-1,531,35
,2007,florida-am,Florida A&M,Leslie Robinson,leslie-robinson-1,394,35
,2007,florida-am,Florida A&M,Darius Glover,darius-glover-1,382,35
,2007,florida-am,Florida A&M,Brian Greene,brian-greene-2,362,31
,2007,florida-am,Florida A&M,Lamar Twitty,lamar-twitty-1,197,35
,2007,florida-am,Florida A&M,Ernest Maul,ernest-maul-1,172,35
,2007,florida-am,Florida A&M,Jon Mason,jon-mason-1,161,28
,2007,florida-am,Florida A&M,Akini Akini,akini-akini-1,131,33
,2007,florida-am,Florida A&M,Joe Ballard,joe-ballard-1,125,35
,2007,florida-am,Florida A&M,Victor Monaros,victor-monaros-1,8,18
,2007,florida-am,Florida A&M,Quinton Strothers,quinton-strothers-1,4,8
,2007,florida-am,Florida A&M,Marcus Santago,marcus-santago-1,0,7
,2007,florida-am,Florida A&M,John Williams,john-williams-2,0,11
842,2007,florida-atlantic,Florida Atlantic,Carlos Monroe,carlos-monroe-1,496,27
719,2007,florida-atlantic,Florida Atlantic,DeAndre Rice,deandre-rice-1,430,21
906,2007,florida-atlantic,Florida Atlantic,Paul Graham,paul-graham-2,409,29
827,2007,florida-atlantic,Florida Atlantic,Jeff Parmer,jeff-parmer-1,296,30
650,2007,florida-atlantic,Florida Atlantic,Derrick Simmons,derrick-simmons-1,226,31
936,2007,florida-atlantic,Florida Atlantic,Brent Crews,brent-crews-1,161,30
641,2007,florida-atlantic,Florida Atlantic,Sean Alarcon,sean-alarcon-1,104,31
248,2007,florida-atlantic,Florida Atlantic,Avery Holley,avery-holley-1,85,16
257,2007,florida-atlantic,Florida Atlantic,Seydou Kone,seydou-kone-1,77,25
109,2007,florida-atlantic,Florida Atlantic,Eni Cuka,eni-cuka-1,19,14
95,2007,florida-atlantic,Florida Atlantic,David Anderson,david-anderson-1,15,9
7,2007,florida-atlantic,Florida Atlantic,Enrique Rodriguez,enrique-rodriguez-1,3,6
14,2007,florida-atlantic,Florida Atlantic,Sanchez Hughley,sanchez-hughley-1,0,3
802,2007,florida-international,Florida International,Alex Galindo,alex-galindo-1,389,28
891,2007,florida-international,Florida International,Johwen Villegas,johwen-villegas-1,375,29
842,2007,florida-international,Florida International,Chris Fuller,chris-fuller-1,288,27
697,2007,florida-international,Florida International,Michael James,michael-james-1,137,28
445,2007,florida-international,Florida International,Erick Nsangou,erick-nsangou-1,132,25
313,2007,florida-international,Florida International,Dejon Prejean,dejon-prejean-1,124,12
351,2007,florida-international,Florida International,Elvis Lora,elvis-lora-1,117,14
386,2007,florida-international,Florida International,Nikola Gacesa,nikola-gacesa-1,101,25
317,2007,florida-international,Florida International,Marlon Bright,marlon-bright-1,89,22
288,2007,florida-international,Florida International,Cedric Essola,cedric-essola-1,76,25
222,2007,florida-international,Florida International,Facundo Giorgi,facundo-giorgi-1,47,11
271,2007,florida-international,Florida International,Brad Larson,brad-larson-1,45,25
1092,2007,florida-state,Florida State,Al Thornton,al-thornton-1,690,35
865,2007,florida-state,Florida State,Toney Douglas,toney-douglas-1,380,30
1047,2007,florida-state,Florida State,Jason Rich,jason-rich-1,360,35
978,2007,florida-state,Florida State,Isaiah Swann,isaiah-swann-1,359,35
734,2007,florida-state,Florida State,Uche Echefu,uche-echefu-1,243,35
670,2007,florida-state,Florida State,Jerel Allen,jerel-allen-1,172,35
680,2007,florida-state,Florida State,Ralph Mims,ralph-mims-1,171,35
563,2007,florida-state,Florida State,Ryan Reid,ryan-reid-1,101,35
295,2007,florida-state,Florida State,Casaan Breeden,casaan-breeden-1,99,34
23,2007,florida-state,Florida State,Brian Hoff,brian-hoff-1,13,11
24,2007,florida-state,Florida State,Matt Zitani,matt-zitani-1,10,12
54,2007,florida-state,Florida State,Josue Soto,josue-soto-1,9,13
1328,2007,florida,Florida,Taurean Green,taurean-green-1,531,40
1057,2007,florida,Florida,Al Horford,al-horford-1,502,38
1053,2007,florida,Florida,Corey Brewer,corey-brewer-1,490,37
1034,2007,florida,Florida,Joakim Noah,joakim-noah-1,479,40
1214,2007,florida,Florida,Lee Humphrey,lee-humphrey-1,412,40
735,2007,florida,Florida,Chris Richard,chris-richard-1,248,40
709,2007,florida,Florida,Walter Hodge,walter-hodge-1,227,40
189,2007,florida,Florida,Marreese Speights,marreese-speights-1,134,33
348,2007,florida,Florida,Dan Werner,dan-werner-1,70,39
186,2007,florida,Florida,Jonathan Mitchell,jonathan-mitchell-1,41,30
93,2007,florida,Florida,Brandon Powell,brandon-powell-1,36,23
46,2007,florida,Florida,Brett Swanson,brett-swanson-1,12,17
13,2007,florida,Florida,Garrett Tyler,garrett-tyler-1,6,9
10,2007,florida,Florida,Jack Berry,jack-berry-1,5,7
988,2007,fordham,Fordham,Marcus Stout,marcus-stout-1,460,30
869,2007,fordham,Fordham,Bryant Dunston,bryant-dunston-1,436,30
987,2007,fordham,Fordham,Sebastian Greene,sebastian-greene-1,285,30
855,2007,fordham,Fordham,Brenton Butler,brenton-butler-1,284,30
590,2007,fordham,Fordham,Michael Binns,michael-binns-1,160,30
260,2007,fordham,Fordham,Chris Bethel,chris-bethel-1,136,29
842,2007,fordham,Fordham,Kevin Anderson,kevin-anderson-2,111,30
,2007,fordham,Fordham,Herb Tanner,herb-tanner-1,40,16
202,2007,fordham,Fordham,Dominic Osei,dominic-osei-1,20,23
92,2007,fordham,Fordham,David Boykin,david-boykin-1,17,19
,2007,fordham,Fordham,Ryan Munson,ryan-munson-1,10,5
16,2007,fordham,Fordham,Dan Blaine,dan-blaine-1,2,12
12,2007,fordham,Fordham,Demetrius Phillips,demetrius-phillips-1,2,7
