year_id,pts,mp,player,player_id,school_name,url_school
2019,0,14,Elbert Robinson,elbert-robinson-1,Old Dominion,old-dominion
2016,4,14,Johnny Hill,johnny-hill-2,Purdue,purdue
2016,3,14,Matt McQuaid,matt-mcquaid-1,Michigan State,michigan-state
2010,7,14,Brian Green,brian-green-2,Utah State,utah-state
2010,4,14,Owen Wignot,owen-wignot-1,Siena,siena
2008,4,14,Clint Chapman,clint-chapman-1,Texas,texas
2008,2,14,Louis Birdsong,louis-birdsong-1,George Mason,george-mason
2009,1,14,Renard Fields,renard-fields-1,Cleveland State,cleveland-state
2018,5,14,Eli Chuha,eli-chuha-1,New Mexico State,new-mexico-state
2009,0,14,Chief Kickingstallionsims,chief-kickingstallionsims-1,Alabama State,alabama-state
2016,3,14,Kingsley Okoroh,kingsley-okorah-1,University of California,california
2015,1,14,Theo Pinson,theo-pinson-1,North Carolina,north-carolina
2014,0,14,Nemanja Mikic,nemanja-mikic-1,George Washington,george-washington
2017,0,14,Matt Heldt,max-heldt-1,Marquette,marquette
2018,2,14,Davon Clare,davon-clare-1,Cal State Fullerton,cal-state-fullerton
2010,0,14,Sean Coleman,sean-coleman-1,Houston,houston
2016,4,14,Tre'Shaun Fletcher,treshaun-fletcher-1,Colorado,colorado
2016,2,14,Akolda Manyang,akolda-manyang-1,Oklahoma,oklahoma
2014,0,14,Connor Brooks,connor-brooks-1,Stephen F. Austin,stephen-f-austin
2010,7,14,Drew Valentine,drew-valentine-1,Oakland,oakland
2014,4,14,Tony Chennault,tony-chennault-1,Villanova,villanova
2018,2,14,Omer Yurtseven,omer-yurtseven-1,North Carolina State,north-carolina-state
2009,6,14,Avery Jukes,avery-jukes-1,Butler,butler
2008,4,14,Sermaj Inge,sermaj-inge-1,Temple,temple
2019,2,14,P.J. Horne,pj-horne-1,Virginia Tech,virginia-tech
2011,6,14,Trae Golden,trae-golden-1,Tennessee,tennessee
2015,2,14,Dionte Adams,dionte-adams-1,Hampton,hampton
2016,0,14,Stephen Domingo,stephen-domingo-1,University of California,california
2011,2,14,Julian Vaughn,julian-vaughn-1,Georgetown,georgetown
2009,2,14,Colton Iverson,colton-iverson-1,Minnesota,minnesota
2015,5,14,Carlton Allen,carlton-allen-1,Manhattan,manhattan
2018,2,14,Jalen Dupree,jalen-dupree-1,Murray State,murray-state
2017,8,14,Chancellor Ellis,chancellor-ellis-1,New Mexico State,new-mexico-state
2008,5,14,David Potter,david-potter-1,Clemson,clemson
2014,0,14,Jermaine Sanders,jermaine-sanders-1,Cincinnati,cincinnati
2013,6,14,Cameron Wright,cameron-wright-1,Pittsburgh,pittsburgh
2018,5,14,Izaiah Brockington,izaiah-brockington-1,St. Bonaventure,st-bonaventure
2019,3,14,Luuk van Bree,luke-vanbree-1,Bradley,bradley
2017,2,14,Davion Mintz,davion-mintz-1,Creighton,creighton
2013,4,14,O'Karo Akamune,okaro-akamune-1,Western Kentucky,western-kentucky
2008,0,14,Brent Heemskerk,brent-heemskerk-1,Drake,drake
2018,0,14,Vitaliy Shibel,vitaliy-shibel-1,Arizona State,arizona-state
2018,5,14,Max Montana,max-montana-1,San Diego State,san-diego-state
2017,0,14,Del'Vin Dickerson,delvin-dickerson-1,North Carolina Central,north-carolina-central
2014,8,14,Jonah Travis,jonah-travis-1,Harvard,harvard
2017,4,14,Will Gladson,will-gladson-1,Princeton,princeton
2016,0,14,Rafael Maia,rafael-maia-1,Pittsburgh,pittsburgh
2019,2,14,Trey Porter,trey-porter-1,Nevada,nevada
2014,0,14,Gregory Graves,gregory-graves-1,Mount St. Mary's,mount-st-marys
2018,0,14,Clyde Trapp,clyde-trapp-1,Clemson,clemson
2010,4,14,Gary Wallace,gary-wallace-1,Robert Morris,robert-morris
2009,1,14,Kevin Jones,kevin-jones-5,West Virginia,west-virginia
2013,3,14,James Hulbin,james-hulbin-1,Northwestern State,northwestern-state
2013,0,14,Philip Jurick,philip-jurick-1,Oklahoma State,oklahoma-state
2017,1,14,Josh Davenport,josh-davenport-1,Winthrop,winthrop
2013,3,14,Mikael Hopkins,mikael-hopkins-1,Georgetown,georgetown
2012,3,14,Brandon Thompson,brandon-thompson-1,Long Island University,long-island-university
2016,3,14,Karl Gamble,karl-gamble-1,Middle Tennessee,middle-tennessee
2010,0,14,Sean Thomas,sean-thomas-1,Morgan State,morgan-state
2015,2,14,Alan Herndon,alan-herndon-1,Wyoming,wyoming
2014,0,14,Nino Williams,nino-williams-1,Kansas State,kansas-state
2009,0,14,Cam Thoroughman,cam-thoroughman-1,West Virginia,west-virginia
2013,1,14,Derrick Millinghaus,derrick-millinghaus-1,Mississippi,mississippi
2013,0,14,Christopher Hyder,christopher-hyder-1,Southern,southern
2016,2,14,Cameron Johnson,cameron-johnson-4,Pittsburgh,pittsburgh
2017,6,14,Barret Benson,barret-benson-1,Northwestern,northwestern
2016,0,14,Keaton Moffitt,keaton-moffitt-1,South Dakota State,south-dakota-state
2018,0,14,Sandro Mamukelashvili,sandro-mamukelashvili-1,Seton Hall,seton-hall
2008,0,14,Justin Fry,justin-fry-1,Maryland-Baltimore County,maryland-baltimore-county
2012,2,14,Keaton Miles,keaton-miles-1,West Virginia,west-virginia
2008,3,14,Luke Zeller,luke-zeller-1,Notre Dame,notre-dame
2011,2,14,Yvon Raymond,yvon-raymond-1,Saint Peter's,saint-peters
2010,2,14,Andre Jones,andre-jones-1,Winthrop,winthrop
2013,0,14,Trantell Knight,trantell-knight-1,Middle Tennessee,middle-tennessee
2014,2,14,Leyton Hammonds,leyton-hammonds-1,Oklahoma State,oklahoma-state
2013,4,14,Negus Webster-Chan,negus-webster-chan-1,Missouri,missouri
2010,8,14,Josiah Whitehead,josiah-whitehead-1,Robert Morris,robert-morris
2015,0,14,Noah Allen,noah-allen-1,UCLA,ucla
2014,2,14,Raphiael Putney,raphiael-putney-1,Massachusetts,massachusetts
2017,5,14,Aldonis Foote,aldonis-foote-1,Middle Tennessee,middle-tennessee
2015,7,14,Calvin Crawford,calvin-crawford-1,Manhattan,manhattan
2009,1,14,Brendon Lavender,brendon-lavender-1,Arizona,arizona
2012,0,14,Charlie Harper,charlie-harper-1,Lamar,lamar
2017,0,14,Jermaine Haley,jermaine-haley-1,New Mexico State,new-mexico-state
2012,0,14,Demetric Williams,demetric-williams-1,Wichita State,wichita-state
2015,3,14,Kendal Yancy,kendal-yancy-1,Texas,texas
2018,4,13,C.J. Jones,cj-jones-3,Arkansas,arkansas
2011,0,13,Dwayne Harvey,dwayne-harvey-1,Alabama State,alabama-state
2010,3,13,J.C. Ward,jc-ward-1,East Tennessee State,east-tennessee-state
2016,4,13,Justin Tillman,justin-tillman-1,Virginia Commonwealth,virginia-commonwealth
2014,0,13,Desmond Hubert,desmond-hubert-1,North Carolina,north-carolina
2018,1,13,Gorjok Gak,gorjok-gak-1,Florida,florida
2008,2,13,Beau Muhlbach,beau-muhlbach-1,Texas A&M,texas-am
2016,7,13,Darnell Edge,darnell-edge-1,Fairleigh Dickinson,fairleigh-dickinson
2008,2,13,Travis Lay,travis-lay-1,American,american
2019,0,13,Malcolm Regisford,malcolm-regisford-1,Colgate,colgate
2018,3,13,Brett Rau,brett-rau-1,Missouri,missouri
2018,4,13,Arlando Cook,arlando-cook-1,Arkansas,arkansas
2010,2,13,Nikola Knezevic,nikola-knezevic-1,University of California,california
2013,5,13,Jacob Wiley,jacob-wiley-1,Montana,montana
2014,2,13,Waverly Austin,waverly-austin-1,Oregon,oregon
2014,5,13,Brian Williams,brian-williams-9,Oklahoma State,oklahoma-state
2008,0,13,Cory Magee,cory-magee-1,Siena,siena
2011,0,13,Casey Prather,casey-prather-1,Florida,florida
2014,4,13,Cullen Neal,cullen-neal-1,New Mexico,new-mexico
2019,0,13,Iwin Ellis,iwin-ellis-1,Prairie View,prairie-view
2011,0,13,Trevor Noack,trevor-noack-1,Belmont,belmont
2010,0,13,Justin Joyner,justin-joyner-1,UC-Santa Barbara,california-santa-barbara
2016,8,13,Rayjon Tucker,rayjon-tucker-1,Florida Gulf Coast,florida-gulf-coast
2016,0,13,Darrell Davis,darrell-davis-2,Dayton,dayton
2014,2,13,Aaron Clayborn,aaron-clayborn-1,Texas Southern,texas-southern
2016,3,13,Rashad Andrews,rashad-andrews-1,Southern,southern
2014,2,13,Zach Hanson,zach-hanson-1,Creighton,creighton
2009,2,13,Stephen Lumpkins,stephen-lumpkins-1,American,american
2018,6,13,Nelson Kaputo,nelson-kaputo-1,St. Bonaventure,st-bonaventure
2014,3,13,Kevin Johnson,kevin-johnson-6,Cincinnati,cincinnati
2009,0,13,Biko Paris,biko-paris-1,Boston College,boston-college
2015,2,13,John Swinton,john-swinton-1,Wofford,wofford
2018,0,13,Aaron Augustin,aaron-augustin-1,Stephen F. Austin,stephen-f-austin
2019,11,13,Malik Crowfield,malik-crowfield-1,Virginia Commonwealth,virginia-commonwealth
2018,0,13,Justin Cousin,justin-cousin-1,Radford,radford
2012,0,13,Tom Droney,tom-droney-1,Davidson,davidson
2014,0,13,Prince Ibeh,prince-ibeh-1,Texas,texas
2009,2,13,Ameer Ali,ameer-ali-1,Morgan State,morgan-state
2010,5,13,Devron Bostick,devron-bostick-1,Minnesota,minnesota
2018,2,13,Eli Brooks,eli-brooks-1,Michigan,michigan
2018,0,13,Isaiah Jackson,isaiah-jackson-2,Providence,providence
2015,2,13,Yante Maten,yante-maten-1,Georgia,georgia
2016,7,13,Johnathan Burroughs-Cook,johnathan-burroughs-cook-1,Chattanooga,chattanooga
2010,0,13,Gideon Gamble,gideon-gamble-1,Winthrop,winthrop
2016,2,13,Kenneth Lowe,kenneth-lowe-1,Green Bay,green-bay
2018,0,13,Johnny McCants,johnny-mccants-1,New Mexico State,new-mexico-state
2019,7,13,David Nichols,david-nichols-1,Florida State,florida-state
2018,6,13,Keanu Pinder,keanu-pinder-1,Arizona,arizona
2011,0,13,Joe Willman,joe-willman-1,Bucknell,bucknell
2008,0,13,Drew Shiller,drew-shiller-1,Stanford,stanford
2015,0,13,Ognjen Miljkovic,ognjen-miljkovic-1,Eastern Washington,eastern-washington
2012,1,13,Evan Bruinsma,evan-bruinsma-1,Detroit Mercy,detroit-mercy
2010,3,13,Jordan Weiner,jordan-weiner-1,UC-Santa Barbara,california-santa-barbara
2016,4,13,Tyler Lewis,tyler-lewis-1,Butler,butler
2011,0,13,Jordan Weiner,jordan-weiner-1,UC-Santa Barbara,california-santa-barbara
2010,3,13,Brian Carlwell,brian-carlwell-1,San Diego State,san-diego-state
2008,5,13,Cam Thoroughman,cam-thoroughman-1,West Virginia,west-virginia
2013,3,13,Raymond Cintron,raymond-cintron-1,Middle Tennessee,middle-tennessee
2010,4,13,Dwight Buycks,dwight-buycks-1,Marquette,marquette
2012,5,13,Jon Kreft,jon-kreft-1,Florida State,florida-state
2011,10,13,Terry Martin,terry-martin-3,Wofford,wofford
2013,12,13,Erik Swoope,erik-swoope-1,Miami (FL),miami-fl
2013,5,13,Sam Dower,sam-dower-1,Gonzaga,gonzaga
2009,3,13,Terrence Oglesby,terrence-oglesby-1,Clemson,clemson
2012,2,13,David Kravish,david-kravish-1,University of California,california
2011,5,13,Jai Lucas,jai-lucas-1,Texas,texas
2018,4,13,Malik Massey,malik-massey-1,North Carolina-Greensboro,north-carolina-greensboro
2011,5,13,Tarik Black,tarik-black-1,Memphis,memphis
2013,4,13,Jamari Traylor,jamari-traylor-1,Kansas,kansas
2012,0,13,Tim Shelton,tim-shelton-1,San Diego State,san-diego-state
2009,3,13,Brandon Rozzell,brandon-rozzell-1,Virginia Commonwealth,virginia-commonwealth
2018,1,13,Arkim Robertson,arkim-robertson-1,Cal State Fullerton,cal-state-fullerton
2009,6,13,Brandon Herbert,brandon-herbert-1,Binghamton,binghamton
2016,3,13,Gavin Schilling,gavin-schilling-1,Michigan State,michigan-state
2016,1,13,C.J. Gettys,cj-gettys-1,North Carolina-Wilmington,north-carolina-wilmington
2008,5,13,Keegan Bell,keegan-bell-1,Vanderbilt,vanderbilt
2018,3,13,Wes VanBeck,wes-vanbeck-1,Houston,houston
2008,5,13,Marcus Britt,marcus-britt-1,Arkansas,arkansas
2012,5,13,Brad Waldow,brad-waldow-1,Saint Mary's (CA),saint-marys-ca
2009,1,13,Brian Kreefer,brian-kreefer-1,Cornell,cornell
2014,0,13,Steven Wronkoski,steven-wronkoski-1,Louisiana,louisiana-lafayette
2019,0,13,Joe Pleasant,joe-pleasant-1,Abilene Christian,abilene-christian
2018,2,13,Jeremiah Tilmon,jeremiah-tilmon-1,Missouri,missouri
2019,0,13,Eyassu Worku,eyassu-worku-1,UC-Irvine,california-irvine
2011,4,13,Cory Stanton,cory-stanton-1,Clemson,clemson
2008,2,13,Chris Clark,chris-clark-2,Temple,temple
2011,0,13,Kevin Giltner,kevin-giltner-1,Wofford,wofford
2008,4,13,DeAndre Thomas,deandre-thomas-1,Indiana,indiana
2013,3,13,Justin Hawkins,justin-hawkins-3,Nevada-Las Vegas,nevada-las-vegas
2012,5,13,Ben Crenca,ben-crenca-1,Vermont,vermont
2012,0,13,Matthew Wright,matthew-wright-1,St. Bonaventure,st-bonaventure
2016,0,13,Alonzo Nelson-Ododa,alonzo-nelson-ododa-1,Pittsburgh,pittsburgh
2019,5,13,Adam Kunkel,adam-kunkel-1,Belmont,belmont
2010,3,13,Cameron Spencer,cameron-spencer-1,North Texas,north-texas
2017,5,13,Austin Reaves,austin-reaves-1,Wichita State,wichita-state
2010,4,13,Jon Pastorek,jon-pastorek-1,UC-Santa Barbara,california-santa-barbara
2019,0,13,Kolton Kohl,kolton-kohl-1,Abilene Christian,abilene-christian
2017,2,13,Jarquez Smith,jarquez-smith-1,Florida State,florida-state
2011,0,13,Dominic Cheek,dominic-cheek-1,Villanova,villanova
2018,2,13,Samuli Nieminen,samuli-nieminen-1,Stephen F. Austin,stephen-f-austin
2017,2,13,Isaiah Jackson,isaiah-jackson-2,Providence,providence
2013,5,13,Dante Taylor,dante-taylor-1,Pittsburgh,pittsburgh
2012,5,13,Emerson Murray,emerson-murray-1,University of California,california
2009,2,13,Devoe Joseph,devoe-joseph-1,Minnesota,minnesota
2008,3,13,Michael Clark,michael-clark-1,Mississippi Valley State,mississippi-valley-state
2009,0,13,Ivory White,ivory-white-1,Alabama State,alabama-state
2011,3,13,Maurice Sutton,maurice-sutton-1,Villanova,villanova
2018,5,13,Ibi Watson,ibi-watson-1,Michigan,michigan
2009,4,13,Josiah Whitehead,josiah-whitehead-1,Robert Morris,robert-morris
2009,0,13,Jerime Anderson,jerime-anderson-1,UCLA,ucla
2012,15,13,Doug Anderson,doug-anderson-1,Detroit Mercy,detroit-mercy
2008,1,13,Abdullahi Kuso,abdullahi-kuso-1,Gonzaga,gonzaga
2009,2,13,Mike Bardo,mike-bardo-1,Akron,akron
2018,0,13,Brandon Robinson,brandon-robinson-2,North Carolina,north-carolina
2013,2,13,Rodney Purvis,rodney-purvis-1,North Carolina State,north-carolina-state
2015,4,13,Josh Gray,josh-gray-1,Louisiana State,louisiana-state
2014,3,12,Frank Booker,frank-booker-1,Oklahoma,oklahoma
2008,3,12,Luis Guzman,luis-guzman-1,Temple,temple
2011,5,12,R.J. Mahurin,rj-mahurin-1,Indiana State,indiana-state
2009,1,12,Jeff Jordan,jeff-jordan-1,Illinois,illinois
2015,2,12,Tyler Harris,tyler-harris-1,Providence,providence
2013,4,12,Maurice Walker,maurice-walker-1,Minnesota,minnesota
2017,2,12,Zach Hanson,zach-hanson-1,Creighton,creighton
2009,4,12,Blake Hoffarber,blake-hoffarber-1,Minnesota,minnesota
2016,2,12,Matthew Temple,matthew-temple-1,Texas Tech,texas-tech
2018,0,12,Brion Sanchious,brion-sanchious-1,Murray State,murray-state
2019,0,12,Trevon Faulkner,trevon-faulkner-1,Northern Kentucky,northern-kentucky
2017,4,12,Darren Payen,darren-payen-1,Vermont,vermont
2016,2,12,Langston Morris-Walker,langston-morris-walker-1,Oregon State,oregon-state
2008,2,12,Nikola Koprivica,nikola-koprivica-1,Washington State,washington-state
2014,2,12,Matt Korcheck,matt-korcheck-1,Arizona,arizona
2011,0,12,Bryan Narcisse,bryan-narcisse-1,Clemson,clemson
2008,2,12,Jonathan Peoples,jonathan-peoples-1,Notre Dame,notre-dame
2014,2,12,J.R. Lyle,jr-lyle-1,Milwaukee,milwaukee
2010,0,12,Alex Tyler,alex-tyler-1,Cornell,cornell
2019,1,12,Samuel Dingba,samuel-dingba-1,Vermont,vermont
2014,4,12,Jordan Aaberg,jordan-aaberg-1,North Dakota State,north-dakota-state
2013,2,12,Anthony Perez,anthony-perez-1,Mississippi,mississippi
2015,7,12,Jaylen Johnson,jaylen-johnson-1,Louisville,louisville
2008,0,12,Andre Gilbert,andre-gilbert-1,Kansas State,kansas-state
2016,6,12,Kerwin Roach Jr.,kerwin-roachjr-1,Texas,texas
2014,0,12,Dallas Ennema,dallas-ennema-1,Albany (NY),albany-ny
2016,5,12,Peyton Woods,peyton-woods-1,Chattanooga,chattanooga
2013,0,12,Keion Bell,keion-bell-1,Missouri,missouri
2019,3,12,Alani Moore,alani-moore-1,Temple,temple
2013,0,12,Julian Welch,julian-welch-1,Minnesota,minnesota
2015,6,12,Mack Mercer,mack-mercer-1,Belmont,belmont
2018,2,12,De'Quon Lake,dequon-lake-1,Arizona State,arizona-state
2018,0,12,Devon Goodman,devon-goodman-1,Pennsylvania,pennsylvania
2011,0,12,Brett Valentyn,brett-valentyn-1,Wisconsin,wisconsin
2014,0,12,Eric Jacobsen,eric-jacobsen-1,Arizona State,arizona-state
2017,3,12,Jaylen Brantley,jaylen-brantley-1,Maryland,maryland
2015,2,12,Tanner Clayton,tanner-clayton-1,Stephen F. Austin,stephen-f-austin
2011,6,12,Gorgui Dieng,gorgui-dieng-1,Louisville,louisville
2019,2,12,Ricky Lindo,ricky-lindo-1,Maryland,maryland
2008,3,12,Jamar Greene,jamar-greene-1,Boise State,boise-state
2008,4,12,Trey Parker,trey-parker-1,Texas-Arlington,texas-arlington
2014,3,12,Tyler Neal,tyler-neal-1,Oklahoma,oklahoma
2017,0,12,Adonis De La Rosa,adonis-de-la-rosa-1,Kent State,kent-state
2013,0,12,LaVonte Dority,lavonte-dority-1,Valparaiso,valparaiso
2012,3,12,Justin Wesley,justin-wesley-1,Kansas,kansas
2015,0,12,Kam Williams,kam-williams-1,Ohio State,ohio-state
2016,5,12,Christian Williams,christian-williams-1,Iowa,iowa
2011,0,12,Paris Bennett,paris-bennett-1,George Mason,george-mason
2019,2,12,Shunn Buchanan,shunn-buchanan-1,New Mexico State,new-mexico-state
2009,5,12,Mike Copeland,mike-copeland-1,North Carolina,north-carolina
2013,0,12,Filip Cvjeticanin,filip-cvjeticanin-1,Florida Gulf Coast,florida-gulf-coast
2008,4,12,Jon House,jon-house-1,Belmont,belmont
2011,1,12,Derrick Jasper,derrick-jasper-1,Nevada-Las Vegas,nevada-las-vegas
2016,7,12,Isaac Haas,isaac-haas-1,Purdue,purdue
2016,0,12,Marcus Bryan,marcus-bryan-1,North Carolina-Wilmington,north-carolina-wilmington
2016,2,12,Ian Theisen,ian-theisen-1,South Dakota State,south-dakota-state
2013,0,12,Brandon Smith,brandon-smith-7,University of California,california
2018,5,12,Oskar Michelsen,oskar-michelson-1,Davidson,davidson
2014,2,12,Tre'Shaun Fletcher,treshaun-fletcher-1,Colorado,colorado
2008,3,12,Mustafa Abdul-Hamid,mustafa-abdul-hamid-1,UCLA,ucla
2016,3,12,Isaiah Wright,isaiah-wright-1,Utah,utah
2011,2,12,Mike Hart,mike-hart-1,Gonzaga,gonzaga
2012,0,12,Cody Larson,cody-larson-1,Florida,florida
2009,0,12,Dante Harvey,dante-harvey-1,Chattanooga,chattanooga
2019,6,12,Jamuni McNeace,jamuni-mcneace-1,Oklahoma,oklahoma
2019,2,12,Corey Douglas,corey-douglas-1,Virginia Commonwealth,virginia-commonwealth
2018,2,12,Khadeem Lattin,khadeem-lattin-1,Oklahoma,oklahoma
2015,3,12,Jason Carter,jason-carter-4,Texas Southern,texas-southern
2016,4,12,Tory Stewart-Miller,tory-stewart-miller-1,Colorado,colorado
2015,3,12,Igor Hadziomerovic,igor-hadziomerovic-1,Boise State,boise-state
2017,4,12,Martinas Geben,martinas-geben-1,Notre Dame,notre-dame
2009,3,12,Romero Osby,romero-osby-1,Mississippi State,mississippi-state
2011,3,12,Rick Kreklow,ricky-kreklow-1,Missouri,missouri
2009,5,12,Ifeanyi Ehirim,ifenyi-ehirim-1,Robert Morris,robert-morris
2019,3,12,Sean Mobley,sean-mobley-1,Virginia Commonwealth,virginia-commonwealth
2016,2,12,Chris Reyes,chris-reyes-1,Utah,utah
2013,8,12,Aaron Bowen,aaron-bowen-1,Georgetown,georgetown
2014,0,12,Donovan Kates,donovan-kates-1,Manhattan,manhattan
2016,0,12,Jordan Ashton,jordan-ashton-1,Iowa State,iowa-state
2016,4,12,Chris Porter-Bunton,chris-porter-bunton-1,Austin Peay,austin-peay
2008,3,12,Caleb Brown,caleb-brown-1,Austin Peay,austin-peay
2016,5,12,Omar Calhoun,omar-calhoun-1,Connecticut,connecticut
2019,2,12,Ja'Shon Henry,jashon-henry-1,Bradley,bradley
2011,3,12,Markel Starks,markel-starks-1,Georgetown,georgetown
2009,3,12,D.J. Seeley,dj-seeley-1,University of California,california
2009,2,12,Anthony Brown,anthony-brown-1,Oklahoma State,oklahoma-state
2013,0,12,Maverick Ahanmisi,maverick-ahanmisi-1,Minnesota,minnesota
2013,0,12,Alex Gauna,alex-gauna-1,Michigan State,michigan-state
2011,2,12,Danny Agbelese,danny-agbelese-1,Hampton,hampton
2019,4,12,Donovan Theme-Love,donovan-theme-love-1,Wofford,wofford
2018,3,12,Shunn Buchanan,shunn-buchanan-1,New Mexico State,new-mexico-state
2008,0,12,Kelvin Sango,kelvin-sango-1,Oral Roberts,oral-roberts
2011,0,12,Patrick Saunders,patrick-saunders-1,Princeton,princeton
2013,0,12,James Gallman,james-gallman-1,Middle Tennessee,middle-tennessee
2018,2,12,Maciej Bender,maciej-bender-1,West Virginia,west-virginia
2010,0,12,Reginald Delk,reginald-delk-1,Louisville,louisville
2015,5,12,Monty Boykins,monty-boykins-1,Lafayette,lafayette
2013,0,12,Kenny Onyechi,kenny-onyechi-1,Long Island University,long-island-university
2018,0,12,Lourawls Nairn,lourawls-tum-tum-nairn-1,Michigan State,michigan-state
2011,0,12,Jermaine Marshall,jermaine-marshall-1,Penn State,penn-state
2014,0,12,John Swinton,john-swinton-1,Wofford,wofford
2018,2,12,Yves Pons,yves-pons-1,Tennessee,tennessee
2017,2,12,Isiah Brown,isiah-brown-2,Northwestern,northwestern
2018,8,12,Byron Hawkins,byron-hawkins-1,Murray State,murray-state
2018,0,12,Avi Toomer,avi-toomer-1,Bucknell,bucknell
2014,0,12,D.D. Scarver,dd-scarver-1,Texas Southern,texas-southern
2013,8,12,Thomas Gipson,thomas-gipson-1,Kansas State,kansas-state
2010,3,12,Dalton Pepper,dalton-pepper-1,West Virginia,west-virginia
2011,0,12,J.J. Mann,jj-mann-1,Belmont,belmont
2019,0,12,Maishe Dailey,maishe-dailey-1,Iowa,iowa
2009,0,12,Tyrell Mara,tyrell-mara-1,Portland State,portland-state
2011,6,11,Bryon Allen,bryon-allen-1,George Mason,george-mason
2018,2,11,Jack White,jack-white-1,Duke,duke
2015,4,11,Michael Hoffman,michael-hoffman-1,Lafayette,lafayette
2013,1,11,Joel Vander Pol,joel-vander-pol-1,Liberty,liberty
2016,7,11,Roman Sorkin,roman-sorkin-1,Oregon,oregon
2016,3,11,Blake Reynolds,blake-reynolds-1,Yale,yale
2012,0,11,Travis Taylor,travis-taylor-1,Xavier,xavier
2008,5,11,Mark Shepherd,mark-shepherd-1,Baylor,baylor
2013,15,11,Ben Boggs,ben-boggs-1,Valparaiso,valparaiso
2019,0,11,Joe Cremo,joe-cremo-1,Villanova,villanova
2019,0,11,Yves Pons,yves-pons-1,Tennessee,tennessee
2015,4,11,Raheem Johnson,raheem-johnson-1,Buffalo,buffalo
2010,4,11,Dan Geriot,dan-geriot-1,Richmond,richmond
2017,5,11,Ian Theisen,ian-theisen-1,South Dakota State,south-dakota-state
2011,5,11,Trian Iliadis,trian-iliadis-1,Old Dominion,old-dominion
2016,4,11,Tevin Findlay,tevin-findlay-1,Green Bay,green-bay
2008,0,11,Byron Faison,byron-faison-1,Winthrop,winthrop
2008,3,11,Marchello Vealy,marchello-vealy-1,Oral Roberts,oral-roberts
2014,2,11,Angel Nunez,angel-nunez-1,Gonzaga,gonzaga
2009,0,11,Shawn Vanzant,shawn-vanzant-1,Butler,butler
2015,2,11,Jordan Session,jordan-session-1,Georgia State,georgia-state
2017,0,11,Nicola Akele,nicola-akele-1,Rhode Island,rhode-island
2014,0,11,Gavin Schilling,gavin-schilling-1,Michigan State,michigan-state
2015,0,11,Tyler Wideman,tyler-wideman-1,Butler,butler
2015,2,11,Johnathon Wilkins,jonathan-wilkins-1,New Mexico State,new-mexico-state
2008,6,11,Carlin Hughes,carlin-hughes-1,Saint Mary's (CA),saint-marys-ca
2012,3,11,Greg Smith,greg-smith-2,Colorado State,colorado-state
2014,0,11,T.J. Hallice,tj-hallice-1,Mercer,mercer
2009,6,11,Luke Fabrizius,luke-fabrizius-1,Dayton,dayton
2016,2,11,Norense Odiase,norense-odiase-1,Texas Tech,texas-tech
2017,0,11,Juan Davis Jr.,juan-davisjr-1,Troy,troy
2009,5,11,Geoff Reeves,geoff-reeves-1,Cornell,cornell
2018,7,11,Daniel Giddens,daniel-giddens-1,Alabama,alabama
2013,1,11,Brandon Baker,brandon-baker-1,Belmont,belmont
2008,2,11,Chris Miles,chris-miles-1,Brigham Young,brigham-young
2010,7,11,Erik Murphy,erik-murphy-1,Florida,florida
2011,0,11,Matt Pressey,matt-pressey-1,Missouri,missouri
2015,0,11,Jeff Newberry,jeff-newberry-1,Oklahoma State,oklahoma-state
2014,0,11,Tai Webster,tai-webster-1,Nebraska,nebraska
2012,5,11,Quinn Cook,quinn-cook-1,Duke,duke
2019,0,11,Fred Thatch Jr,fred-thatchjr-1,Saint Louis,saint-louis
2016,0,11,Steven Enoch,steven-enoch-1,Connecticut,connecticut
2018,3,11,Ty-Shon Alexander,ty-shon-alexander-1,Creighton,creighton
2016,2,11,Rodell Wigginton,rodell-wigginton-1,Buffalo,buffalo
2010,2,11,Brice Massamba,brice-massamba-1,Nevada-Las Vegas,nevada-las-vegas
2012,2,11,T.J. DiLeo,tj-dileo-1,Temple,temple
2011,2,11,Tyler Lamb,tyler-lamb-1,UCLA,ucla
2013,2,11,Blake Metcalf,blake-metcalf-1,Albany (NY),albany-ny
2010,2,11,Devin Booker,devin-booker-1,Clemson,clemson
2012,3,11,Stacy Wilson,stacy-wilson-1,Murray State,murray-state
2010,2,11,John Long,john-long-2,Morgan State,morgan-state
2008,0,11,Mike Davis,mike-davis-2,Mississippi Valley State,mississippi-valley-state
2008,0,11,Aaron Bruce,aaron-bruce-1,Baylor,baylor
2014,2,11,Dallas Cameron,dallas-cameron-1,Stephen F. Austin,stephen-f-austin
2019,3,11,Taishaun Johnson,taishaun-johnson-1,Prairie View,prairie-view
2013,0,11,Derek Elston,derek-elston-1,Indiana,indiana
2013,0,11,Andy Martin,andy-martin-1,Montana,montana
2017,0,11,Arlando Cook,arlando-cook-1,Arkansas,arkansas
2011,0,11,Brandon Hall,brandon-hall-1,Saint Peter's,saint-peters
2019,6,11,Adrian Nelson,adrian-nelson-1,Northern Kentucky,northern-kentucky
2010,0,11,Paul Roemer,paul-roemer-1,UC-Santa Barbara,california-santa-barbara
2012,2,11,Osas Ebomwonyi,osas-ebomwonyi-1,Lamar,lamar
2018,4,11,Ahmed Hill,ahmed-hill-1,Virginia Tech,virginia-tech
