season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2012,American,6,"106.7
88","99.6
143",".6873
102","55.7
28","45.8
67","18.7
95","15
333","26.2
305","24.1
9","30.4
286","31.6
89","49.8
116","43.7
59","44.9
7","32.9
134","61.7
313","-0.7
105"
2011,Baylor,6,"108.8
75","101.0
146",".7011
102","56
14","49.7
183","25.2
333","21.3
103","37.2
40","33.3
213","48.3
33","31.6
64","51.3
77","46
103","44.4
9","37.9
271","64.3
254","0
59"
2010,Northwestern,4,"110.2
56","101.1
175",".7288
102","47.8
201","50.8
238","18.9
103","18.9
240","31
228","34.3
232","39.3
146","36.3
142","42.7
305","53.4
318","36.3
103","31.1
95","63.5
293","-0.3
65"
2009,"Radford
16 seed, R64",7,"100.9
176","94.2
62",".6882
102","52.8
62","43.8
27","22.4
259","18.9
241","38.6
36","30.3
100","43.6
51","27.6
33","52.2
56","43.8
56","36.4
113","29.2
29","67.2
134","-0.4
77"
2008,"Villanova
12 seed, Sweet Sixteen",3,"104.4
120","97.2
101",".6950
102","46.1
275","53.3
278","21.2
183","24.4
37","36.7
52","35.5
267","36.5
165","55.2
336","46.3
225","49.4
206","30.6
280","40.3
301","70.3
60","-1.4
145"
2020,Chattanooga,5,"108.6
59","101.4
183",".6879
101","57.3
11","49.8
186","18.1
149","13.8
344","25.8
237","20.4
8","28.7
255","24.5
40","56.1
21","52.9
293","39.4
26","29.3
48","68
205","-1.3
137"
2019,Pittsburgh,2,"105.9
136","99.3
107",".6766
101","45.4
317","50.2
146","20.2
251","18.8
171","29.7
143","34.9
343","46.1
19","34.9
226","44.9
323","49
129","30.9
282","34.7
179","69.4
145","-0.6
90"
2018,"Arkansas
7 seed, R64",4,"112.2
55","105.3
199",".6750
101","51.3
157","54.2
282","17.2
104","18
198","29.6
145","34
317","32.1
186","43.5
318","48.7
215","52.7
264","37.7
96","37.4
254","67.5
244","-0.4
73"
2017,Mississippi St.,4,"110.5
77","102.7
147",".6986
101","53.1
95","49.1
120","20.1
262","18
194","26.3
251","36.4
341","43.8
44","41.8
273","53.4
73","50.4
200","35.1
178","30.8
56","71.1
91","-1
104"
2016,Indiana St.,6,"107.2
114","99.2
91",".7090
101","48.9
217","46.3
57","20
277","16.2
264","30.6
133","22.8
12","44.6
45","46.4
304","45.6
267","46.9
106","36.3
124","29.8
35","72.1
43","-0.6
100"
2015,Connecticut,5,"104.3
139","96.7
83",".7039
101","50.6
120","47.5
116","21.4
294","18.8
169","30.4
190","31.6
192","32.7
264","37.1
176","44.5
279","43.3
39","40.8
27","37.7
274","62.9
235","0.1
60"
2014,Denver,3,"108.9
103","102.0
131",".6784
101","58.3
6","49.8
176","18.6
193","22.7
26","20.5
346","33.5
253","34.6
289","53.3
324","56.8
7","49.8
215","40.5
43","33.3
128","57.9
348","-2.5
202"
2013,Boston College,1,"108.5
53","100.8
184",".6983
101","49
150","53.8
311","16.2
25","17.1
292","26.1
305","30.7
140","46.4
29","32.5
106","47.4
170","50.9
278","34.2
164","41.2
323","64.6
207","-2.7
207"
2012,"Colorado St.
11 seed, R64",5,"109.8
52","102.5
197",".6882
101","55
37","48.4
151","21
215","18.2
255","25.8
309","33.1
202","50.1
7","28.8
41","55
16","45.8
114","36.8
105","35.6
210","65
206","0.1
61"
2011,Mississippi,3,"112.2
48","104.1
207",".7032
101","50.7
131","52.8
292","17.4
55","18.4
239","30.7
225","30.5
116","27.7
322","36.3
140","49.5
122","49.8
240","35.2
160","38.7
289","66.4
161","-2.1
177"
2010,Drexel,6,"100.5
178","92.2
44",".7300
101","46
262","41.8
11","19.8
157","17.8
271","35.8
86","32.7
171","35.4
222","43.8
270","44.6
266","41.9
27","33.1
188","27.6
28","64.9
248","-1.5
124"
2009,Kent St.,4,"99.0
198","92.3
40",".6897
101","46.2
254","41.9
10","21.4
216","23.8
39","34.5
118","36.8
289","26.6
325","36
163","45.2
250","46
100","32.2
226","23.2
2","67.1
138","-2.9
199"
2008,UTEP,4,"105.0
113","97.7
110",".6960
101","49
196","50.6
205","18.7
64","23
74","28.9
272","29.6
72","49.4
19","51.2
325","49.3
141","49.8
214","32.4
239","34.6
160","73.6
18","-1.5
153"
2020,Connecticut,2,"102.4
158","95.3
76",".6964
100","43.4
341","47.1
90","20.3
271","19.6
116","31.4
80","29.6
238","33.6
155","41
302","46.8
247","44
29","24.8
343","37.4
292","68.4
185","-2.5
201"
2019,Eastern Michigan,3,"113.7
36","106.6
242",".6770
100","54.1
70","51.1
184","20.4
260","19.6
123","39.7
2","37.9
352","31.7
201","35.1
230","53
89","50.9
200","37.5
80","34.2
163","62.3
348","-2.2
182"
2018,Fresno St.,4,"113.4
49","106.2
210",".6809
100","55.2
52","54.6
292","15.6
40","15.8
291","24.2
289","25
66","37.1
94","41.9
306","51.7
121","51.1
208","42.6
12","40.6
319","65.7
304","-1.4
136"
2017,North Carolina St.,3,"109.4
90","101.7
132",".6988
100","51.7
146","54.7
303","19.7
242","16.8
252","29.1
174","27.9
129","31.7
264","34.2
142","52.5
96","50
184","33.5
224","41.6
331","74.4
20","-0.8
96"
2016,Richmond,3,"115.9
27","107.3
237",".7094
100","55.8
19","53.4
294","15.3
45","15.8
283","24.3
301","30.2
203","35
228","36.1
154","57.7
8","49
185","35.1
169","41.1
333","68.4
185","-2
156"
2015,La Salle,4,"98.4
242","91.2
24",".7057
100","45
299","46.8
87","19.6
219","22.2
38","28.7
232","29.2
115","34.1
237","35.4
142","43.7
293","47.8
186","32.4
236","29.7
39","62.2
269","-1.7
144"
2014,Canisius,7,"118.0
17","110.6
267",".6795
100","57
12","51.5
235","17.7
132","18.5
155","32.1
154","33.5
253","41.6
154","32.6
49","54.3
24","50.3
240","40.6
41","35.8
199","65.6
191","-0.5
87"
2013,West Virginia,2,"101.8
144","94.6
90",".7001
100","42.8
324","50.5
234","19.9
176","21.7
94","36.7
42","34.5
257","33.6
211","41.7
276","40.8
327","47.4
156","31.3
251","38.7
294","63.7
253","-2.1
161"
2012,Nebraska,3,"97.4
227","90.8
31",".6899
100","46.5
252","49.1
176","24.1
321","20.1
174","25.5
314","32.5
178","36
177","35.9
179","49
141","55.1
324","28.5
307","25
3","64.8
216","0.4
50"
2011,East Tennessee St.,10,"107.8
88","99.9
125",".7063
100","55.3
21","46
62","18.8
124","20.5
130","32.4
166","32.7
196","47.6
37","36.6
148","55.5
8","45
76","36.5
110","31.8
81","64.6
243","0.3
48"
2010,Louisiana Tech,6,"108.3
79","99.3
140",".7307
100","52.7
50","49.1
189","19.1
116","17.1
299","36.1
76","31.5
122","32.4
266","28.6
36","53.4
31","48.6
206","34.1
148","33.6
160","69.7
61","-0.3
71"
2009,Mississippi,4,"106.0
100","98.9
128",".6898
100","48.5
187","48.6
145","21.4
216","15.7
333","36.8
60","31.8
145","32
266","37.7
197","46.9
209","51
260","34.4
164","29.8
36","65.9
187","-0.8
98"
2008,Stephen F. Austin,4,"99.8
205","92.8
53",".6961
100","50.5
144","42.7
15","20
131","21.5
137","27
303","34.1
216","56.2
3","29.9
68","41.8
317","41.9
25","44.4
6","29.9
44","59.7
330","-1.2
133"
2020,UNLV,5,"108.9
54","101.2
177",".6983
99","50.3
142","47.2
93","18.1
149","15.4
305","36.4
14","22.1
26","40.5
56","47.1
337","54.7
39","44.4
36","29.5
293","33.5
173","68.8
169","-0.7
95"
2019,"Murray St.
12 seed, R32",7,"112.1
55","105.0
217",".6790
99","56.3
21","50
139","15.8
46","18.1
205","34.5
32","28.6
193","33.9
151","27.7
70","58.2
8","52.7
258","35.4
140","30.1
55","70.2
102","-0.8
97"
2018,Northern Kentucky,6,"104.6
162","97.8
73",".6840
99","52.6
114","48.7
92","16.7
82","20.1
96","28.5
174","22.4
21","25.2
323","29.8
109","52.8
81","47.7
109","34.8
190","33.5
118","68.8
172","-1.1
110"
2017,Texas A&M,3,"107.1
123","99.0
95",".7126
99","51.9
142","50.9
180","26
351","17.6
213","37.3
17","31.2
250","33.6
218","32
100","50.6
153","46.3
69","36.2
136","39.6
301","66.8
276","-1.4
131"
2016,"Weber St.
15 seed, R64",7,"103.8
173","96.0
55",".7121
99","53.5
52","44.7
30","17.8
162","16
271","30.7
129","20.1
4","42.5
66","32.9
101","56
16","44.3
47","33.1
237","30.9
61","67.8
215","-0.5
94"
2015,UTEP,6,"106.5
99","98.7
116",".7064
99","54.1
40","47.5
116","17.8
125","19.8
131","27.6
267","30
137","40.5
107","28.9
36","52.1
57","45.8
106","38.9
61","33.9
162","64.1
175","-1.6
137"
2014,"North Dakota St.
12 seed, R32",5,"115.8
27","108.4
237",".6797
99","54.9
30","51.8
245","14.4
22","16.5
259","32.2
149","21.2
4","34.4
294","34.3
69","52
56","46.3
110","41.8
26","42.7
340","63.8
273","-0
66"
2013,Tennessee,3,"109.2
44","101.3
194",".7036
99","47.8
191","49.5
200","19.8
170","16
319","36.3
50","27.2
54","35.3
178","44.8
314","48.3
135","46.6
135","31
260","38.4
286","64.4
213","-1.9
155"
2012,Evansville,4,"114.3
23","106.6
268",".6902
99","51.4
96","57.9
341","17.2
33","23.9
35","28.8
254","31.1
137","39.1
110","48.3
320","48.1
169","57.4
341","40.4
42","39.3
290","67.5
93","-2.1
194"
2011,Colorado St.,5,"113.4
40","104.9
225",".7087
99","54.9
26","52
272","18.8
124","18.3
244","31.2
214","28.4
60","40.5
122","38.1
176","54.6
21","52.2
298","37.1
94","34.4
162","66.4
161","-0.5
81"
2010,George Mason,9,"106.9
93","97.8
117",".7352
99","51.8
68","46.3
92","18.7
97","20.1
184","33.5
147","35.3
258","38.2
168","25
9","49.1
117","46.1
117","38.8
48","31.3
101","65.1
241","0.7
36"
2009,Pacific,5,"111.6
46","104.0
223",".6931
99","56.1
15","50.8
226","17.9
60","19.4
221","34.1
129","28.6
59","27.6
317","32.1
98","52.5
47","45.9
99","41
22","38.2
280","58.6
340","-1.8
151"
2008,"Vanderbilt
4 seed, R64",4,"104.0
129","96.7
97",".6966
99","50.2
157","49
150","22.5
249","21.5
137","29.9
246","38.6
323","31.6
261","32.5
104","48.2
176","48
162","35.6
152","34.2
147","71.3
35","-0.6
85"
2020,Winthrop,9,"104.2
118","96.8
97",".6986
98","53.7
45","46.8
82","18.6
179","23.3
21","37.9
9","26.4
127","40.6
52","48.6
344","56.4
16","51.2
242","33.3
174","26.5
21","72.5
29","0.8
33"
2019,Coastal Carolina,5,"106.5
126","99.6
113",".6819
98","53.6
77","50.7
165","21.3
294","19.4
133","31.8
79","25.8
100","40.5
42","39.2
299","46.5
299","52
241","44
3","32.9
119","69.6
134","-1.9
167"
2018,Northeastern,6,"107.1
121","100.1
98",".6852
98","59.7
6","50.7
155","20.6
289","17.9
200","24.2
289","24.4
52","30.5
229","28.9
96","59.7
5","51.4
224","39.8
37","32.6
93","67.4
248","-1.6
145"
2017,"Rhode Island
11 seed, R32",5,"108.4
104","100.1
110",".7130
98","51.3
157","48.7
107","17.2
104","19.9
96","32.4
86","29.4
190","39.9
96","47.7
328","50.2
170","47.9
114","35.6
164","33.9
145","69.6
161","-1.1
116"
2016,Memphis,4,"108.8
100","100.1
112",".7229
98","45.5
314","46.4
60","15
35","19.4
107","32.2
97","31.4
245","35.3
217","46.8
314","43.1
321","43.7
34","33.7
215","35
176","75.1
10","-1.6
140"
2015,Vanderbilt,2,"105.7
114","97.8
101",".7076
98","48
215","49.9
197","21
278","21.4
56","31.1
173","34.1
282","35.5
214","44.7
292","46.6
210","43.8
52","33.7
185","42.7
342","63.1
221","-2.7
188"
2014,Green Bay,8,"109.0
98","102.0
128",".6834
98","52.6
76","47
86","17.8
140","19.7
105","36.6
50","32.3
211","44
105","36.8
112","53.6
32","47.8
159","32.7
239","30.2
59","66.8
130","0.6
42"
2013,Air Force,5,"106.8
80","99.0
161",".7054
98","54.9
30","50.7
240","20.6
219","20.1
160","26
308","30
116","37.1
135","39.8
247","52.9
41","50.4
272","39.1
41","34.1
169","64.8
201","-0.2
68"
2012,Penn,5,"108.2
70","100.4
160",".7036
98","52.1
76","54.5
305","19.4
126","20.2
172","25.7
311","27.2
43","39.2
107","38.6
227","49.4
129","55.6
328","38.2
64","35.3
200","65.3
192","0.2
54"
2011,Providence,2,"106.8
99","98.6
112",".7148
98","44.9
303","49.2
162","17.8
76","20
158","34
119","38.7
333","39.2
146","32.7
82","45.2
264","51.3
276","29.7
290","28.7
23","74.4
4","-1.7
155"
2010,"Oakland
14 seed, R64",8,"111.4
47","101.9
192",".7360
98","54.3
33","50.4
220","18.4
85","19.7
205","35.8
86","30
77","45.2
67","42.9
261","55.5
10","51.9
298","34.5
139","30.6
82","69.6
62","0.3
47"
2009,North Carolina St.,2,"108.9
72","101.4
172",".6941
98","50.6
123","52
264","22.7
264","18.4
270","33.3
147","39.7
332","31.3
273","33.3
117","48.7
155","51.4
269","36.4
113","35.9
234","63.2
286","-1.5
130"
2008,Cleveland St.,6,"100.8
182","93.4
63",".7049
98","45.7
287","44.6
31","20.3
144","20.5
181","36.2
61","30.9
114","43.3
55","42.6
262","46.8
215","46
91","28.2
314","27.7
19","67.9
131","-0.7
90"
2020,Southern Illinois,6,"95.7
282","88.8
20",".7011
97","48.2
218","48.1
128","19.2
211","22.5
27","19.5
333","24
61","32.3
180","21.2
12","45.8
283","51.4
254","34.1
149","28.8
39","66.1
290","-0.1
57"
2019,Fresno St.,6,"104.0
164","97.3
69",".6829
97","53.3
88","49.2
108","19.4
219","19.7
116","26.5
217","24.3
64","26.4
297","37.8
279","49.6
191","53.5
274","38.1
64","28.8
31","67.2
249","0.1
58"
2018,Illinois,2,"109.4
93","102.1
136",".6898
97","49.6
215","56.3
323","20.1
265","24.2
10","34.6
40","36.2
344","27.3
291","55.3
351","52.7
85","61
349","29.3
331","31.9
74","71.2
64","-2.4
197"
2017,Navy,7,"106.7
132","98.6
83",".7138
97","56.4
27","48.6
98","23.3
338","23
20","35.9
29","24.5
41","38
131","34.7
153","54.4
46","47.2
90","39.7
47","33.7
138","65.3
318","-1.1
115"
2016,Belmont,7,"112.7
50","103.7
173",".7232
97","59.3
7","47.2
80","18.5
207","15.9
278","27.3
250","29.3
165","30.8
300","38.3
189","64.2
1","49.5
204","36.4
118","28.7
24","72.9
31","-0.2
73"
2015,Pittsburgh,4,"113.0
39","104.7
214",".7080
97","45.6
281","53.5
312","14
8","17.7
223","35.3
57","33.3
259","34.2
236","35.5
145","46
222","48.4
204","29.4
300","42.6
341","60.7
312","-0.7
97"
2014,Middle Tennessee,5,"104.4
177","97.5
71",".6849
97","48.6
209","49
139","15.6
48","23.6
10","32.8
136","28.9
104","42
144","44.8
234","49
150","50.2
232","31.9
256","31.1
77","66
172","-0.8
102"
2013,Oregon St.,1,"106.9
76","99.1
164",".7054
97","47.5
205","52.2
281","18.2
91","19
210","29.5
230","34.2
253","33.3
218","26.7
36","47.5
165","53.5
326","31.7
230","33.1
142","67.8
89","-3.7
255"
2012,Kent St.,5,"111.7
35","103.4
217",".7075
97","54.8
39","49.6
192","18.9
105","23.3
51","30.9
209","42.9
344","37.7
141","32.6
107","52.8
50","49.7
224","39.7
48","32.9
134","68.7
58","-0.8
113"
2011,Dayton,4,"105.7
120","97.5
92",".7163
97","47.1
239","46.3
71","15.6
18","17.1
289","32.8
152","28.1
53","30.4
296","49.8
317","44
290","46.5
124","34.8
176","30.5
53","64
272","-1.4
140"
2010,Missouri St.,4,"116.1
19","106.0
257",".7402
97","49.1
146","53.7
319","16.7
31","17
301","35.5
93","27.3
29","39
153","37.1
154","50
91","50.1
249","31.7
239","40.7
328","67.4
151","-3
212"
2009,Illinois St.,5,"105.2
113","97.5
110",".7053
97","51.2
104","47.7
117","19.5
126","19.2
231","33.9
134","27.5
36","34
214","26.6
25","49.3
135","48.4
181","36
126","31.1
67","64.1
254","-1.9
159"
2008,North Carolina St.,4,"104.8
115","97.0
99",".7079
97","50.4
149","48.8
146","24.4
304","18.9
252","31.3
206","36.7
296","43
60","26.9
39","48.1
182","46.6
108","36.6
127","36.4
211","62.3
304","-0
60"
2020,Little Rock,8,"103.5
134","96.1
83",".7019
96","54.3
37","46
62","22.9
334","19
142","30.1
114","27.8
176","42.6
37","31
148","55.9
24","44.3
35","34.1
149","32.6
139","71.3
58","-0.5
79"
2019,West Virginia,1,"107.1
109","100.1
121",".6850
96","46.7
301","53.4
270","22.8
326","17.8
221","35.2
27","29.9
236","38.9
66","46.9
342","48.1
241","54.4
299","29.4
310","34.5
174","71
75","-2.2
176"
2018,Washington,4,"99.3
261","92.5
18",".6914
96","50.9
173","45.7
26","19.6
243","22.5
26","26.3
240","34.8
326","33.4
162","34.5
206","52.3
99","47.7
109","32.2
261","28
13","69.5
137","-0.4
71"
2017,Boston College,2,"108.6
98","100.1
111",".7182
96","53
96","54.3
294","19.8
246","15.8
296","26.5
243","25.5
64","26.4
331","44.6
301","50.8
146","51.7
239","37.6
83","40.2
311","72.1
58","-2
169"
2016,Stanford,4,"107.7
105","98.9
84",".7273
96","43
336","54.2
309","14.7
25","21.6
28","30.2
147","33.4
302","42
76","45.7
295","44.5
298","52.7
298","26.5
342","37.8
270","68.5
177","-0.4
86"
2015,"Buffalo
12 seed, R64",6,"109.8
64","101.6
164",".7098
96","49.3
166","50.2
211","15.1
20","20
121","34.7
69","33.2
254","41.9
82","30.9
62","52.2
56","48.6
213","28.6
312","35.1
201","68.6
29","-1.5
131"
2014,Georgia,4,"101.9
222","95.1
42",".6890
96","41.7
346","47.4
100","22.7
333","16.8
246","39.1
14","28.8
100","60.2
10","46.5
259","40.3
340","43.9
54","30.4
288","36.4
218","65.5
195","-0.1
73"
2013,Georgia Tech,2,"97.2
230","90.1
34",".7056
96","44.9
287","47.3
126","20.1
189","19
210","31.8
165","31.1
155","26.4
322","36.8
194","44.1
282","45.5
102","31.3
251","34.6
178","68.1
73","-2.6
196"
2012,Richmond,3,"111.6
36","103.3
213",".7086
96","49.9
143","48.4
151","14.6
5","18.9
224","29.1
246","38.6
327","39.5
100","38.3
222","47.1
201","51.6
272","35.8
124","25.6
5","63.1
287","-1.8
167"
2011,Kent St.,5,"104.4
137","96.3
73",".7165
96","48.5
203","47.6
98","19.9
176","25.1
16","37.5
35","38.6
331","35.6
212","31.4
61","47.1
202","45
76","34.5
185","35.2
189","66.2
170","-0.6
87"
2010,Nevada,5,"108.9
74","99.2
138",".7454
96","53.3
42","50.8
238","16.1
14","18.4
254","28.4
290","29.6
67","35.7
214","26.7
20","51.1
73","48.1
191","38.8
48","39.3
315","70.2
47","-1.2
110"
2009,Holy Cross,7,"102.4
151","94.5
70",".7154
96","50.8
115","45.2
56","23.5
290","23.7
45","39.6
24","24.6
7","42.1
68","45.4
296","51.4
70","46.2
105","32.8
212","29.2
29","63.6
278","-0.9
101"
2008,New Mexico,4,"109.3
56","101.0
161",".7130
96","48.8
201","50.8
211","16.5
22","20.3
193","31.2
211","29.2
63","45.8
38","44.1
277","42.8
312","44.1
53","39.6
54","39.9
296","66.6
176","-0.8
108"
2020,Drake,5,"103.0
143","95.6
79",".7021
95","52.5
71","46.5
72","18.2
157","14.5
334","19.4
334","19.9
6","24.4
326","29.3
110","53.7
53","44.9
48","33.7
165","32.5
134","68.7
173","-1.2
134"
2019,Arizona,5,"108.1
93","101.0
133",".6861
95","47.1
296","54.3
291","15
28","21.6
56","31.8
79","30
238","32.6
185","37.3
267","42.2
344","52
241","37.4
81","39.4
320","67.7
226","-0.9
101"
2018,"Murray St.
12 seed, R64",6,"116.0
31","108.1
244",".6929
95","58.7
12","50.9
163","19
200","17.7
208","35.4
25","27.7
132","30.7
224","30.6
121","57.5
18","52.2
252","40.2
30","32.3
85","66.9
262","-0.8
92"
2017,Ohio St.,3,"112.8
50","103.9
167",".7183
95","49.7
207","51.4
200","17.1
99","15.6
301","29
179","34.1
310","34.1
209","32.7
117","47.6
243","48.7
137","36
141","37.3
246","68.9
197","-1.9
161"
2016,"Oregon St.
7 seed, R64",3,"107.5
107","98.6
82",".7297
95","46.9
273","52.9
278","14.9
30","20.9
42","26.9
256","32.9
289","35.2
220","45.5
293","46.2
252","53.1
308","32.5
259","35
176","68
200","-1.6
139"
2015,Bowling Green,6,"99.8
216","92.3
32",".7101
95","47.1
241","44.5
40","18.6
161","20.4
97","32.3
131","31.6
192","30.9
293","30.3
50","45.1
259","46.2
126","33.3
203","28
20","62.5
255","-1.3
125"
2014,Davidson,7,"113.1
43","105.4
191",".6939
95","58.3
6","47
86","17.9
145","18.2
175","30
206","28.7
97","36.4
257","38.4
138","55.5
17","47.4
144","42.7
14","30.5
67","68.3
79","-1.3
124"
2013,Rutgers,3,"104.7
105","97.0
121",".7082
95","46.2
252","47.7
142","22.9
298","18.1
250","33
130","32.5
208","23.1
345","43.1
290","44
284","48.7
222","34.5
154","30.6
82","66.1
151","-1.4
120"
2012,"Long Beach St.
12 seed, R64",9,"105.3
103","97.3
102",".7125
95","55.5
30","46.7
95","18.6
90","21.7
101","32.7
141","30.9
129","52.5
4","21.2
2","54.4
24","44.9
87","38.5
60","33.8
158","66.3
146","1.3
25"
2011,Oregon,3,"105.5
123","97.2
87",".7203
95","46.6
257","52.1
277","20.1
192","23
44","33.2
137","36
280","26.7
327","36.3
140","42.8
308","50.6
257","35.5
151","36.4
231","65.8
192","-1.5
143"
2010,Nebraska,3,"104.5
118","94.9
71",".7526
95","48.3
170","50.5
225","17.2
46","21.9
101","27.2
310","30.1
80","29.6
303","37.3
159","42.9
299","50
247","39.3
36","34.1
177","62.6
311","-1.8
137"
2009,"Cleveland St.
13 seed, R32",5,"102.2
155","94.4
66",".7158
95","47.7
222","46.1
79","19.4
121","23.8
39","33
158","33.5
188","39.5
102","32.7
108","45.9
232","43.6
54","34.3
169","35
199","65.9
187","-1.7
142"
2008,Dayton,4,"108.8
64","100.5
151",".7133
95","51.9
103","54.2
294","22
227","19
248","34.5
108","27
29","42.7
66","35.7
158","51.8
70","50.2
226","34.8
171","39.6
288","63.1
281","-0.7
94"
2020,Towson,7,"109.7
42","101.6
189",".7082
94","52.3
77","44.4
28","17.8
132","15.3
315","34.1
36","29.2
223","42.8
35","28.1
83","51.6
89","44.4
36","35.8
94","29.7
57","66.4
277","0
54"
2019,Rutgers,4,"102.4
185","95.6
54",".6873
94","44.4
332","49.9
135","19.4
219","16.5
277","30
126","26.6
128","36.6
101","29.9
109","42.7
340","46.6
61","32.3
251","36.5
239","70.1
107","-0.1
65"
2018,Dayton,4,"117.1
28","108.8
257",".7000
94","61.4
2","53.3
254","20.5
285","15.5
304","23.6
301","29.7
201","32.7
175","29.5
103","65.3
1","50.2
182","38.1
89","38.7
292","66.7
268","-2
175"
2017,St. Bonaventure,4,"108.3
106","99.8
105",".7189
94","47.8
270","50.8
175","18.6
179","20.7
72","33.6
59","27.8
126","41.8
66","35.3
166","45.6
301","47.6
106","34.6
188","37.2
242","68
235","-1
109"
2016,Marquette,5,"103.3
185","94.7
41",".7320
94","50.7
148","46.2
55","21.8
328","19.3
116","25.4
287","31.6
253","41.9
80","30.8
59","49.7
131","44.5
53","35.5
155","33.3
116","70
119","-0.5
91"
2015,Georgia Southern,8,"100.4
201","92.8
38",".7118
94","52.6
65","40.9
3","18.9
181","21.8
46","27.9
258","32.8
241","30
304","31.9
77","49.8
104","41.3
12","37.6
85","26.8
12","64.5
142","-0
62"
2014,Rhode Island,4,"104.8
168","97.6
72",".6948
94","47.8
244","48.2
118","19.6
241","18.1
180","32.1
154","28.9
104","43.4
121","45.4
241","47.2
214","50.2
232","33
228","28.6
29","66.1
165","-0.4
84"
2013,Northwestern,3,"104.3
113","96.2
111",".7158
94","45.6
273","49.8
209","16.9
42","18.3
239","24.8
321","40.3
341","40.5
85","39.6
241","45.4
245","49.2
233","30.6
266","34
167","60.7
328","-0.6
89"
2012,Missouri St.,4,"103.3
129","95.3
74",".7169
94","46.7
242","47.4
118","16.3
19","18.2
255","28.6
263","29
80","33.1
234","34.6
158","44.5
276","48.4
186","34.7
148","30.5
63","64.3
245","-2.4
206"
2011,"Richmond
12 seed, Sweet Sixteen",5,"111.1
57","102.3
168",".7204
94","53.2
62","47.3
86","15.9
23","20.8
119","24.6
324","37.8
318","35.6
212","30.9
56","48.5
152","44.6
67","40.6
37","35.4
196","65.6
198","-1.3
130"
2010,Kent St.,6,"104.9
112","95.2
77",".7536
94","50.2
109","44.6
47","20.4
180","21.5
123","37.9
43","29.8
72","34.8
231","37.9
170","50
91","48.1
191","33.8
162","24.6
7","67.5
145","-0.9
96"
2009,Seton Hall,2,"115.0
15","106.1
259",".7166
94","48.3
199","50.2
198","15.3
7","17.6
298","33.8
136","43.8
341","28.6
305","46.1
303","48.9
145","46.8
122","31.2
252","38.9
299","66.5
159","-1.5
127"
2008,Texas Tech,4,"100.9
178","92.6
51",".7285
94","50
165","49.5
165","21.8
222","23.4
57","22.3
332","36.4
288","61.5
1","33
111","47.7
190","48.9
189","38.9
64","33.8
133","69.2
84","0.2
49"
2020,Georgia St.,6,"104.3
115","96.5
91",".7115
93","52.4
74","45.4
46","20.2
264","23.7
18","33.4
43","35.2
338","29.8
224","47.7
341","50.6
121","44
29","36.5
74","32
117","73.1
24","-1.5
150"
2019,Texas St.,6,"102.7
180","95.8
55",".6891
93","51.3
160","48.8
91","18.9
197","20.1
97","31
98","25.3
84","33.5
163","34.5
216","48.9
214","52.7
258","36.5
109","28.7
29","66.7
271","-0.1
67"
2018,Temple,4,"99.7
248","92.3
16",".7095
93","42.9
347","46.7
38","19.1
209","22.4
30","33.2
68","35.9
341","20.7
345","28.3
85","40.7
347","46.9
77","30.7
298","30.9
47","65.8
300","-0.9
101"
2017,California,6,"105.9
143","97.4
68",".7228
93","50
198","49.1
120","18.9
192","15.5
304","37.1
18","25
51","33.7
215","30.3
77","46.2
286","44.4
29","38.4
70","39.6
301","64.5
328","0.8
35"
2016,Monmouth,8,"107.4
109","98.4
80",".7321
93","53.9
48","44.6
27","16.5
85","20.6
49","24.8
293","32.2
276","39.6
121","33
103","50
119","43.9
38","40.9
24","30.4
49","74.2
20","0.1
56"
2015,George Washington,6,"107.2
86","98.9
119",".7180
93","47.2
235","47.1
101","21.9
310","16.9
253","36.9
33","30.8
167","51.8
12","29.8
46","46
222","46.1
121","33.3
203","32.9
133","61.2
300","-0.4
80"
2014,"Delaware
13 seed, R64",9,"111.6
61","103.6
161",".7016
93","52.9
63","46.9
82","11.5
2","14.5
328","25.5
305","29.4
118","48.9
43","35.9
98","52.4
50","48.7
189","35.8
138","29.3
43","72.8
9","1.4
22"
2013,Maryland,4,"97.1
233","89.5
27",".7177
93","47.2
221","44.6
52","22.6
287","14.4
339","35.6
62","28.7
81","28.5
301","30.5
80","46.5
202","42.5
43","32.5
214","32.4
121","66.3
141","-1.4
127"
2012,Iowa,2,"111.2
40","102.4
194",".7207
93","49.9
143","55
314","21
215","18.2
255","31.9
173","39.5
334","40.5
88","34
145","48.2
163","58.5
343","36.5
109","32.1
109","68.4
65","-0.5
95"
2011,Virginia,3,"109.5
69","100.8
140",".7215
93","52.7
76","50.6
220","17.8
76","18
261","27
300","30.5
116","33.2
255","35
113","45.9
246","49.3
219","42.8
19","35.7
209","60.1
336","-2.2
181"
2010,Wright St.,5,"104.9
111","95.2
78",".7542
93","48.4
164","46.7
103","16.8
35","23.1
52","33.5
147","26.2
10","32.2
269","48.7
313","48
157","41.7
23","32.6
207","37.8
284","60.9
331","-1.3
112"
2009,Miami OH,5,"100.9
174","93.0
47",".7187
93","49.3
159","44.2
33","20.7
184","20.7
156","29.4
261","28
43","33.5
233","28.7
51","53.7
28","44.6
73","25.2
340","28.8
22","63.6
278","-1.4
123"
